time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19.218160,0.3130,0.2540,0.0340,0.405
19.227389,0.3040,0.2580,0.0640,0.404
19.239135,0.3430,0.2240,0.0190,0.410
19.246754,-0.0140,0.2210,0.0320,0.224
19.256143,-0.0700,0.1670,0.0660,0.193
19.265673,0.0100,0.0480,0.1530,0.161
19.274986,0.0580,-0.0960,0.1990,0.228
19.284721,0.0640,-0.1440,0.2650,0.308
19.293906,0.0440,-0.0290,0.3110,0.315
19.304219,0.1160,0.1750,0.3450,0.404
19.313367,0.1540,0.3350,0.4340,0.569
19.322506,0.3520,0.4100,0.4870,0.727
19.332097,0.6290,0.4240,0.3620,0.841
19.341631,0.7820,0.5440,0.2060,0.975
19.353082,0.8640,0.6510,0.0690,1.084
19.360591,0.6100,0.7850,0.1960,1.013
19.370244,0.3290,0.8790,0.5090,1.068
19.379689,-0.0770,0.9560,0.8920,1.310
19.389000,-1.7310,2.4660,1.1820,3.236
19.398805,-0.8830,0.6990,1.1760,1.628
19.408605,0.1220,-0.3810,0.7320,0.834
19.417799,0.4290,-0.5590,0.0850,0.710
19.427843,0.5930,-0.4010,-0.4510,0.846
19.436327,0.5620,-0.5060,-0.6250,0.981
19.446035,0.4500,-0.8980,-0.4890,1.117
19.455783,0.0630,-1.2170,-0.0660,1.220
19.464945,-0.5230,-1.2860,0.3810,1.440
19.474578,-0.7010,-1.2310,0.3600,1.462
19.485620,-1.1300,-1.3120,0.3410,1.765
19.493361,-1.5320,-0.8880,0.5340,1.850
19.503036,-1.3780,-0.6160,0.9340,1.775
19.511777,-0.1000,-0.7500,1.0720,1.312
19.521213,0.4690,-0.5790,1.2470,1.453
19.530929,0.0730,-0.0920,1.4480,1.453
19.540290,-0.3510,0.1670,1.4370,1.489
19.549902,-0.4720,0.1250,1.0620,1.169
19.559276,-0.6700,-0.0510,0.5610,0.875
19.568769,-0.8470,-0.1730,0.0480,0.866
19.579435,-0.8820,-0.1980,-0.4990,1.033
19.589532,-0.4460,-0.0640,-0.8860,0.994
19.601287,0.0930,0.0180,-0.9990,1.003
19.607270,0.4200,-0.0710,-0.7270,0.843
19.616875,0.5170,-0.0270,-0.4770,0.704
19.627684,0.5830,0.0370,-0.3370,0.674
19.635185,0.4720,0.0800,-0.3380,0.586
19.648605,0.1870,0.1100,-0.4710,0.519
19.658434,-0.0550,0.2150,-0.7090,0.743
19.664508,-0.1530,0.2220,-0.9450,0.983
19.681306,-0.1340,0.2320,-0.9710,1.007
19.684072,-0.0700,0.1610,-0.9160,0.933
19.701171,-0.0310,0.0860,-0.8990,0.904
19.711133,-0.0630,0.0340,-0.7910,0.794
19.713630,-0.1390,0.0280,-0.6190,0.635
19.720523,-0.1450,-0.0110,-0.3470,0.376
19.729967,-0.0820,-0.0270,-0.0660,0.109
19.739634,-0.0600,-0.0110,0.1690,0.180
19.749310,-0.0890,-0.0180,0.3010,0.314
19.758493,-0.0790,0.0200,0.2680,0.280
19.768146,-0.0620,0.0240,0.0330,0.074
19.777461,-0.1280,-0.0040,-0.2520,0.283
19.786918,-0.2410,-0.0350,-0.5160,0.571
19.797299,-0.2210,-0.1690,-0.7900,0.838
19.805925,-0.0480,-0.4970,-1.1020,1.210
19.816304,0.3880,-0.9460,-1.2930,1.648
19.824883,0.3320,-0.6500,-1.1180,1.335
19.834467,-0.1500,-0.0160,-0.6210,0.639
19.843817,-0.5690,0.4450,-0.2150,0.754
19.853504,-0.4070,0.4380,0.0370,0.599
19.862941,0.1300,0.2450,0.3200,0.423
19.872529,0.6580,0.0890,0.6360,0.919
19.881807,1.1190,0.0630,0.9650,1.479
19.891379,1.1660,0.1530,1.2050,1.684
19.900801,0.9500,0.4030,1.3680,1.714
19.910383,0.6080,0.6790,1.3850,1.658
19.919877,0.5100,0.7630,1.1440,1.467
19.929311,0.6300,0.5330,0.7710,1.129
19.938787,0.7990,0.3570,0.3810,0.954
19.948252,0.6430,0.2370,0.0630,0.688
19.957739,0.3820,0.2310,-0.1100,0.460
19.967396,0.2330,0.2110,-0.1680,0.356
19.976892,0.0380,0.1840,-0.1540,0.243
19.986194,-0.1980,0.1740,-0.1200,0.290
19.995685,-0.3440,0.1510,-0.0530,0.379
20.005212,-0.2700,0.0860,0.0700,0.292
20.014705,-0.0940,-0.0050,0.1770,0.200
20.024186,0.0760,0.0030,0.2830,0.293
20.033634,0.1360,-0.0100,0.4210,0.443
20.043267,0.1480,-0.0300,0.3910,0.419
20.052661,0.1320,-0.0330,0.2990,0.329
20.062164,0.1100,0.0210,0.1910,0.221
20.071669,0.0530,0.0470,0.1250,0.144
20.081142,0.0440,0.1030,0.1940,0.224
20.090638,0.0330,0.1470,0.3300,0.363
20.100422,-0.0260,0.1420,0.4770,0.498
20.109573,-0.0910,0.0890,0.4630,0.480
20.119118,-0.0750,0.0540,0.2430,0.260
20.128613,-0.1650,0.1110,-0.0850,0.216
20.138057,-0.2300,0.1640,-0.3780,0.472
20.147533,-0.3660,0.3510,-0.4120,0.653
20.157488,-0.4770,0.3510,-0.1470,0.610
20.166533,-0.4410,0.2250,0.3480,0.605
20.176046,-0.2470,0.0310,0.7570,0.797
20.185480,-0.1360,-0.2010,0.9580,0.988
20.195078,-0.1280,-0.2530,0.9140,0.957
20.204485,-0.1930,-0.1870,0.7410,0.788
20.214059,-0.2760,-0.0430,0.4970,0.570
20.223574,-0.3830,0.0300,0.2860,0.479
20.233071,-0.5410,0.0110,0.1700,0.567
20.243112,-0.7320,0.0030,0.0540,0.734
20.253264,-0.7540,-0.0590,-0.1260,0.767
20.261602,-0.7280,-0.2010,-0.2140,0.785
20.270981,-1.0000,0.0710,-0.1740,1.018
20.280911,-0.8870,-0.1440,-0.1830,0.917
20.290758,-0.1460,-0.6210,-0.3860,0.746
20.299606,-0.1380,-0.4360,-0.4020,0.609
20.308880,-0.1590,-0.2390,-0.3020,0.417
20.318392,-0.1630,-0.2900,-0.1050,0.349
20.327911,-0.0340,-0.3280,0.0240,0.331
20.337444,0.3260,-0.2360,0.1090,0.417
20.346971,0.6790,-0.1730,-0.1230,0.711
20.357383,0.5950,-0.0210,-0.1360,0.611
20.366260,0.4760,0.0680,-0.1190,0.495
20.375874,0.3900,0.1680,-0.1480,0.450
20.385075,0.2120,0.2520,-0.1420,0.359
20.394534,0.2230,0.1550,0.4720,0.545
20.403852,0.4620,0.0620,0.8950,1.009
20.413366,0.3570,0.1710,1.2480,1.309
20.424139,0.1590,0.2270,1.2210,1.252
20.432394,0.1210,0.2150,1.1780,1.204
20.446500,0.0300,0.1750,0.8910,0.909
20.451785,-0.2850,0.1200,0.3380,0.458
20.461465,-0.4660,0.0120,-0.4800,0.669
20.470381,-0.5700,-0.1110,-1.2550,1.383
20.480184,-0.4830,-0.1990,-1.8620,1.934
20.489281,-0.3080,-0.1630,-2.2430,2.270
20.500249,-0.0180,-0.1950,-2.1800,2.189
20.508147,0.2980,-0.1580,-1.7180,1.751
20.517777,0.4350,-0.1380,-0.9030,1.012
20.529958,0.4050,0.0110,0.0680,0.411
20.536927,0.4180,0.1420,0.9500,1.048
20.546375,0.6280,0.2020,1.6430,1.770
20.556335,0.8290,0.2140,2.1000,2.268
20.565929,0.8290,0.1230,2.0600,2.224
20.574966,0.5430,0.0610,1.5580,1.651
20.584083,0.2130,0.0160,0.9400,0.964
20.593565,-0.0760,-0.0110,0.3480,0.356
20.603607,-0.1910,-0.0460,-0.0770,0.211
20.612772,-0.2320,-0.0420,-0.2130,0.318
20.622482,-0.1700,-0.0200,-0.1640,0.237
20.631679,-0.0630,0.0280,-0.0310,0.076
20.641019,0.1090,0.0390,0.1660,0.202
20.650571,0.3010,0.0820,0.4290,0.530
20.660124,0.5720,0.1440,0.6570,0.883
20.669702,0.6930,0.2060,0.6740,0.988
20.678990,0.5780,0.2770,0.5910,0.872
20.689304,0.3900,0.2710,0.3980,0.620
20.698144,0.2740,0.2310,0.2070,0.414
20.707469,0.1360,0.1690,0.0180,0.218
20.716930,0.0660,0.1210,-0.2020,0.245
20.726508,-0.0780,0.0880,-0.3470,0.366
20.735969,-0.2880,0.0480,-0.4490,0.536
20.745435,-0.4620,-0.0510,-0.5030,0.685
20.758519,-0.5960,-0.1100,-0.5420,0.813
20.765271,-0.5660,-0.1290,-0.5610,0.807
20.773943,-0.4690,-0.1230,-0.4950,0.693
20.783408,-0.2450,-0.1520,-0.3620,0.463
20.792939,-0.0490,-0.2190,-0.0690,0.235
20.804146,0.0980,-0.0120,0.1680,0.195
20.812297,0.1180,0.0880,0.2070,0.254
20.821467,-0.0620,0.0240,0.1630,0.176
20.831475,-0.1230,-0.0310,0.0390,0.133
20.840346,-0.2160,-0.1110,-0.0310,0.245
20.849856,-0.2300,-0.1190,0.0090,0.259
20.859352,-0.1100,-0.1730,-0.0330,0.208
20.869171,0.0210,-0.2640,-0.1260,0.293
20.878778,-0.0400,-0.2210,-0.1820,0.289
20.887755,-0.1600,-0.1450,-0.1950,0.291
20.897546,-0.2030,-0.1310,-0.2210,0.327
20.906763,-0.0840,-0.1330,-0.1520,0.219
20.916314,0.0590,-0.0780,-0.0850,0.130
20.926045,0.1180,0.0270,-0.0030,0.121
20.935315,0.1280,0.1110,0.0790,0.187
20.944786,0.2420,0.0200,0.1340,0.277
20.954419,0.3280,-0.0790,0.1970,0.391
20.963762,0.3620,-0.1510,0.2550,0.468
20.973225,0.3140,-0.1860,0.2250,0.429
20.982795,0.2810,-0.2770,0.2320,0.458
20.992245,0.1930,-0.2500,0.3390,0.463
21.001912,0.2690,-0.2860,0.4580,0.603
21.011261,0.0360,-0.1230,0.5800,0.594
21.020711,-0.3240,0.1120,0.6460,0.731
21.030253,-0.5200,0.3080,0.6330,0.875
21.039733,-0.4420,0.3960,0.6020,0.845
21.049307,-0.2080,0.3430,0.5060,0.646
21.058751,0.0280,0.3240,0.3380,0.469
21.068202,0.1450,0.3810,0.1230,0.426
21.077627,0.1310,0.4070,0.1300,0.447
21.087481,0.1810,0.2850,0.0040,0.338
21.096789,0.1810,0.2900,-0.0740,0.350
21.106119,0.2270,0.2270,-0.0910,0.334
21.115654,0.2560,0.1410,-0.1840,0.345
21.125762,0.1540,0.0340,-0.2880,0.328
21.135062,-0.1000,-0.0300,-0.3840,0.398
21.144302,-0.3080,-0.0330,-0.3810,0.491
21.153895,-0.3650,-0.0250,-0.2620,0.450
21.163043,-0.1470,-0.0180,-0.1160,0.188
21.172925,0.1560,-0.0360,0.0540,0.169
21.182496,0.3370,-0.0590,0.3010,0.456
21.191595,0.4490,-0.0300,0.5170,0.685
21.201097,0.4340,0.0200,0.5360,0.690
21.309836,0.4150,0.0270,0.4030,0.579
21.310187,0.2690,-0.0040,0.1590,0.313
21.310622,0.0770,-0.0110,-0.0960,0.124
21.310914,-0.1050,0.0410,-0.2510,0.275
21.311167,-0.2290,0.0130,-0.3600,0.427
21.312848,-0.2890,0.0080,-0.3150,0.428
21.315855,-0.3170,0.0150,-0.2090,0.380
21.316975,-0.2700,-0.0030,-0.1030,0.289
21.318201,-0.2150,-0.0330,0.0000,0.218
21.318740,-0.1630,-0.0690,0.0860,0.197
21.319052,-0.1650,-0.0440,0.1210,0.209
21.319337,-0.1830,-0.0140,0.1540,0.240
21.392140,-0.1220,0.0350,0.2850,0.312
21.392643,-0.0350,-0.0020,0.3170,0.319
21.393152,-0.0050,-0.0770,0.3000,0.310
21.393409,0.0060,-0.0620,0.2780,0.285
21.393579,-0.0770,-0.0170,0.2740,0.285
21.393806,-0.0800,0.0320,0.3100,0.322
21.393975,-0.0610,-0.0080,0.3360,0.342
21.394181,-0.1310,-0.0400,0.3030,0.333
21.407966,-0.2070,-0.0840,0.2760,0.355
21.410182,-0.2510,-0.0930,0.1100,0.289
21.442012,-0.2260,-0.0820,-0.1200,0.269
21.442796,-0.2210,-0.0730,-0.2950,0.376
21.443161,-0.1920,-0.0140,-0.3650,0.413
21.449595,-0.1500,0.0620,-0.3080,0.348
21.466059,-0.0120,0.1260,-0.0960,0.159
21.468038,0.1270,0.1440,0.1580,0.249
21.502220,0.2480,0.1230,0.2640,0.383
21.504862,0.3410,0.1000,0.2870,0.457
21.505027,0.3920,0.1120,0.2450,0.476
21.509272,0.2960,0.1340,0.1790,0.371
21.515370,0.2380,0.1570,0.1520,0.323
21.523838,0.1690,0.1350,0.0880,0.234
21.533722,0.1680,0.1030,-0.0190,0.198
21.554210,0.0840,0.0660,-0.1100,0.153
21.554678,-0.0440,0.0390,-0.1240,0.137
21.561782,-0.1630,0.0510,-0.0270,0.173
21.571134,-0.1990,0.0130,0.1060,0.226
21.580683,-0.1930,-0.0180,0.1160,0.226
21.590066,-0.1570,-0.0700,0.1550,0.231
21.599679,-0.0750,-0.0840,0.1760,0.209
21.609195,0.0020,-0.0670,0.1470,0.162
21.618583,0.0490,-0.0310,0.1420,0.153
21.628485,0.1010,0.0110,0.1820,0.208
21.648726,0.1180,0.0170,0.1930,0.227
21.649031,0.0770,-0.0370,0.1520,0.174
21.656517,-0.0170,-0.0490,0.0290,0.059
21.665982,-0.1410,-0.0790,-0.0920,0.186
21.675495,-0.1960,-0.0970,-0.2800,0.355
21.684968,-0.1860,-0.0840,-0.4290,0.475
21.694487,-0.0270,-0.0130,-0.4650,0.466
21.703918,0.1570,0.0840,-0.3980,0.436
21.713471,0.2970,0.1570,-0.2180,0.400
21.722929,0.4060,0.1360,-0.0710,0.434
21.739331,0.3720,0.0860,0.0340,0.383
21.742528,0.2720,0.0800,0.1400,0.316
21.751429,0.1980,0.1010,0.2310,0.321
21.761081,0.1910,0.0940,0.2690,0.343
21.770574,0.2080,0.0860,0.2110,0.309
21.779875,0.2690,0.1330,0.1950,0.358
21.789393,0.3490,0.1640,0.3020,0.490
21.798845,0.3610,0.1690,0.4090,0.571
21.808342,0.2750,0.1600,0.4480,0.549
21.817937,0.1960,0.1720,0.4350,0.507
21.827566,0.1320,0.1560,0.3680,0.421
21.846126,0.0510,0.1520,0.2890,0.330
21.846439,-0.0540,0.0660,0.1280,0.154
21.855843,-0.1350,0.0070,-0.0460,0.143
21.865316,-0.2010,0.0250,-0.1770,0.269
21.874796,-0.2590,0.0530,-0.2990,0.399
21.884388,-0.2870,0.0440,-0.3350,0.443
21.893783,-0.3080,0.0070,-0.3230,0.446
21.903417,-0.2460,-0.0810,-0.2030,0.329
21.912747,-0.1840,-0.1410,-0.1380,0.270
21.922306,-0.1530,-0.1410,-0.0760,0.222
21.936784,-0.2040,-0.1200,-0.0790,0.250
21.941405,-0.2680,-0.1090,-0.0560,0.295
21.950849,-0.3310,-0.0770,0.0620,0.345
21.960337,-0.2080,-0.0780,0.1250,0.255
21.969657,-0.1120,-0.1170,0.1370,0.212
21.979182,-0.0380,-0.1310,0.1170,0.180
21.988673,-0.0020,-0.1430,0.0200,0.144
21.998138,-0.0230,-0.1350,-0.1590,0.210
22.007838,-0.0280,-0.0740,-0.3110,0.321
22.017232,-0.0310,0.0460,-0.2430,0.249
22.028652,-0.0790,0.0720,-0.1520,0.186
22.043571,-0.0550,0.0510,-0.0870,0.115
22.046446,-0.0450,-0.0750,-0.1050,0.137
22.055159,0.2910,-0.3150,0.2540,0.498
22.064646,0.1420,-0.1520,0.3980,0.449
22.074254,-0.3510,0.3410,0.4220,0.646
22.083629,-0.3740,0.6550,0.0850,0.759
22.093217,0.3260,0.2390,-0.1380,0.427
22.102565,0.9530,-0.1370,-0.0330,0.963
