time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.580913,-2.1148,-3.1738,3.4065,5.11
14.596577,-3.0902,-2.9612,3.8934,5.79
14.604489,-3.4857,-2.6444,3.4636,5.58
14.613055,-3.3682,-2.3002,3.0127,5.07
14.620500,-3.2196,-1.7319,2.3443,4.34
14.636612,-3.1585,-0.5012,0.8210,3.30
14.646622,-2.8270,0.0846,0.3942,2.86
14.652545,-2.3859,0.7316,0.1954,2.50
14.667766,-1.8648,1.5113,0.0876,2.40
14.681921,-0.6368,2.2729,-0.1214,2.36
14.684853,0.0831,2.0565,-0.0759,2.06
14.697541,0.7989,1.2897,-0.1442,1.52
14.700701,1.7898,0.0752,-0.3123,1.82
14.724023,2.7174,-1.4103,-0.2070,3.07
14.724666,4.2193,-3.0048,1.4041,5.37
14.743124,6.7309,-6.4298,0.9982,9.36
14.743629,6.8076,-7.2046,-0.4009,9.92
14.757148,5.8058,-6.8883,-1.2299,9.09
14.770878,1.6386,-2.2980,-1.8267,3.36
14.784631,1.1732,-0.8758,-1.4307,2.05
14.785049,0.7045,0.6321,-0.5855,1.11
14.799108,0.4342,1.6566,-0.2032,1.72
14.805331,0.0227,3.2484,-0.8520,3.36
14.813581,0.1708,3.3810,-1.3528,3.65
14.821451,1.1331,2.5785,-1.8004,3.34
14.830188,1.5131,1.8052,-1.9915,3.08
14.846497,2.1565,0.2545,-3.9864,4.54
14.853254,2.1450,-0.2091,-4.8902,5.34
14.863257,1.7427,-0.5704,-4.3979,4.76
14.880766,-0.2126,-0.4771,-3.9236,3.96
14.885446,0.3331,-0.5550,-3.4617,3.52
14.896462,0.8198,-0.5539,-2.6335,2.81
14.901741,1.1639,-0.4059,-1.9217,2.28
14.912890,1.4045,-0.1737,-1.2313,1.88
14.929732,1.7584,0.5060,1.1179,2.14
14.933681,2.5649,0.4167,0.9135,2.75
14.946610,2.8162,0.6475,0.4300,2.92
14.950007,2.7774,0.7294,-0.2149,2.88
14.963486,3.5029,0.0750,-0.9381,3.63
14.979684,3.3554,-0.6947,-1.0559,3.59
14.982063,3.1588,-1.3494,-1.0494,3.59
14.996352,2.8124,-1.7786,-1.0501,3.49
15.012641,2.5356,-2.3780,0.1366,3.48
15.013995,2.3727,-2.1997,0.4037,3.26
15.029425,1.7411,-1.3755,0.6670,2.32
15.030198,1.4393,-0.7886,0.5422,1.73
15.046695,1.1065,0.3652,-0.6590,1.34
15.058039,0.8903,0.8471,-1.2843,1.78
15.075934,0.5544,1.1643,-1.4766,1.96
15.076455,0.3056,1.3180,-1.8616,2.30
15.085086,0.1215,1.4267,-2.3569,2.76
15.101700,-0.4093,1.6433,-2.1294,2.72
15.103968,-0.4530,1.7410,-1.9827,2.68
15.121050,-0.4062,1.8026,-1.7823,2.57
15.121507,-0.3425,1.8282,-1.3015,2.27
15.135887,-0.5485,1.7879,-0.9532,2.10
15.151474,-0.7942,1.5025,-0.2315,1.72
15.151954,-0.7535,1.4651,0.3491,1.68
15.168415,-0.6864,1.5175,0.7599,1.83
15.182284,-0.8134,1.7123,0.8211,2.07
15.182698,-0.6990,1.7065,1.0046,2.10
15.196743,-0.3348,1.6017,1.3632,2.13
15.212643,0.2364,1.5725,1.7095,2.33
15.214793,0.4967,1.7892,2.0301,2.75
15.229370,0.5195,2.0863,2.0936,3.00
15.230780,0.2084,2.4670,1.7295,3.02
15.247032,-0.2199,2.7611,0.7706,2.88
15.254933,-0.9980,2.9093,-1.4390,3.40
15.264601,-1.2119,2.7812,-2.4040,3.87
15.270902,-1.4429,2.5950,-3.0709,4.27
15.280095,-1.5464,2.2941,-3.1654,4.20
15.296536,-1.3021,1.4909,-3.0888,3.67
15.303005,-1.0698,1.0612,-2.3700,2.81
15.313087,-0.6947,0.6552,-1.3340,1.64
15.329146,-0.1936,0.6035,1.1095,1.28
15.335003,-0.1261,0.9770,1.8270,2.08
15.345959,-0.0000,1.4024,1.9271,2.38
15.352564,-0.0638,1.9007,1.6838,2.54
15.362769,0.0164,2.2741,1.1030,2.53
15.382458,0.1832,2.6970,0.4617,2.74
15.383537,0.3380,2.7386,0.4448,2.79
15.397147,0.4240,2.6957,0.5969,2.79
15.412922,0.7296,2.3514,1.3675,2.82
15.415473,0.8936,2.2080,2.0107,3.12
15.430196,0.9157,2.0810,2.4166,3.32
15.435561,0.8986,2.0382,2.7012,3.50
15.446693,0.8611,2.0477,2.6836,3.48
15.463505,0.5260,2.3353,2.2842,3.31
15.463960,0.4232,2.3740,2.3540,3.37
15.488349,0.3767,2.2181,2.5492,3.40
15.489138,0.3468,2.0660,2.5297,3.28
15.505684,0.6289,1.8004,2.7266,3.33
15.506170,0.8568,1.6872,2.9050,3.47
15.520273,1.1722,1.4368,3.0865,3.60
15.520696,1.5171,0.8528,3.1246,3.58
15.534426,2.2195,-0.6464,3.2770,4.01
15.548790,3.5168,-5.2955,2.0081,6.67
15.552303,3.6349,-7.1945,0.5227,8.08
15.563854,3.6622,-7.8553,-0.2380,8.67
15.579470,3.4966,-6.2808,-1.0950,7.27
15.584329,2.9573,-4.6267,-1.5989,5.72
15.595558,2.4792,-3.3067,-2.4572,4.81
15.600247,2.0853,-2.5213,-2.8856,4.36
15.612845,1.5561,-1.8894,-2.8575,3.76
15.629170,1.5630,-3.0271,-3.6878,5.02
15.632452,2.0587,-5.4942,-4.3073,7.28
15.645746,2.3221,-7.7916,-4.5140,9.30
15.662176,0.3668,-8.4926,-4.2059,9.48
15.664590,-1.4826,-6.7156,-4.6475,8.30
15.679180,-2.2424,-4.8418,-5.3232,7.54
15.680675,-2.5527,-3.5280,-5.5736,7.07
15.696593,-3.4391,-2.2563,-6.1549,7.40
15.712701,-5.2626,-1.1911,-6.8984,8.76
15.713144,-5.6649,-1.4930,-6.2096,8.54
15.720714,-5.5955,-2.0630,-5.4777,8.10
15.736773,-5.2971,-3.1587,-4.4207,7.59
15.745663,-5.3686,-3.4446,-3.4549,7.25
15.752943,-5.1029,-3.3652,-2.3013,6.53
15.762181,-4.7184,-2.7745,-1.6021,5.70
15.794087,-4.4922,-0.6811,-0.8167,4.62
15.813914,-2.0568,1.9859,0.5134,2.90
15.814353,-1.2350,1.9194,1.5428,2.75
15.826418,-0.7725,1.6857,2.1129,2.81
15.841283,-0.1712,1.1782,2.6214,2.88
15.855925,0.0030,1.3803,2.0244,2.45
15.870512,0.1051,1.5122,1.5973,2.20
15.870943,0.3796,1.4583,1.1654,1.90
15.885500,0.7699,1.3440,0.9349,1.81
15.885911,1.3288,1.1202,0.8393,1.93
15.899896,1.7135,0.7147,0.7792,2.01
15.914312,1.9290,-0.1464,1.7428,2.60
15.914722,1.8929,-0.5462,2.6278,3.28
15.929168,1.7732,-0.8397,3.9500,4.41
15.937509,0.7437,-0.8295,6.0959,6.20
15.946101,-0.2090,-0.5558,6.1727,6.20
15.961965,-0.9498,-0.3488,5.5143,5.61
15.969439,-1.1304,0.0482,4.7638,4.90
15.978632,-0.4707,0.6980,3.3763,3.48
15.985535,0.7350,1.4803,0.5907,1.76
15.996212,1.5986,2.2591,-1.0073,2.95
16.012250,0.5439,3.5671,-1.5272,3.92
16.017920,-0.0343,4.1489,-1.5711,4.44
16.029948,-0.5184,4.4784,-1.6043,4.79
16.045388,-0.6912,3.9567,-2.0574,4.51
16.050038,-0.6598,3.4136,-2.3404,4.19
16.068393,-0.6946,3.1509,-2.6469,4.17
16.068885,-0.8139,3.4657,-2.9631,4.63
16.086729,-0.7869,4.1860,-3.1628,5.31
16.087207,-0.6302,5.0354,-3.3968,6.11
16.114213,-0.3827,5.4654,-3.5345,6.52
16.114733,-0.2121,5.7903,-3.4475,6.74
16.115205,-0.3053,6.1578,-3.2857,6.99
16.128439,-0.6760,5.8039,-3.2129,6.67
16.145975,-0.8062,4.5444,-3.3819,5.72
16.146539,-0.8169,2.9154,-3.5718,4.68
16.176084,-1.1476,-1.1784,3.5076,3.87
16.176760,-1.5370,-2.1067,9.7152,10.06
16.177296,-1.7258,-1.9961,8.7083,9.10
16.210603,-1.1055,0.4501,-2.1536,2.46
16.233149,-2.1847,0.1948,-2.8208,3.57
16.233724,-1.5516,-0.9967,-2.9312,3.46
16.258649,0.2407,-4.3734,0.0336,4.38
16.290468,4.2761,-12.8896,6.0028,14.85
16.318045,4.9425,-14.0050,2.4163,15.05
16.318599,7.0011,-13.6231,1.3464,15.38
16.349534,5.2260,-7.6294,-2.0672,9.48
16.379431,-0.1290,1.0809,-0.5860,1.24
16.393671,-4.2314,-2.6965,-1.0897,5.13
16.410533,-5.0402,-2.7723,-2.1699,6.15
16.411065,-5.1891,-2.1749,-2.7623,6.27
16.430449,-4.0224,-0.4447,-3.0505,5.07
16.430910,-2.9487,0.2483,-3.1427,4.32
16.444380,-1.7940,0.9310,-3.7363,4.25
16.458518,-0.2705,2.2079,-4.9392,5.42
16.472881,0.5760,3.2859,-5.3029,6.26
16.487185,0.7477,3.6080,-5.4678,6.59
16.487747,0.7313,3.7949,-5.5020,6.72
16.501636,0.7092,3.7827,-5.3370,6.58
16.502163,0.7296,3.6326,-4.9742,6.20
16.517920,0.7525,3.5660,-4.6459,5.90
16.536160,0.8432,3.3871,-4.2325,5.49
16.536653,0.8191,3.2836,-4.0990,5.32
16.557974,0.8543,3.0559,-4.2103,5.27
16.558462,0.7970,2.8449,-4.3782,5.28
16.572887,0.6161,2.4744,-4.6786,5.33
16.573388,0.5637,2.4075,-4.3917,5.04
16.588207,0.6278,2.4038,-3.6994,4.46
16.603601,0.4191,3.0778,0.2052,3.11
16.604117,0.8580,4.1396,5.5809,7.00
16.618430,0.9205,5.2372,8.9585,10.42
16.620103,0.5007,5.1039,6.9324,8.62
16.635821,-0.2633,4.7909,5.1619,7.05
16.651861,-2.0236,4.2895,3.1409,5.69
16.653025,-2.4161,4.2785,2.5106,5.52
16.674884,-2.5753,4.2171,2.5292,5.55
16.675536,-2.5848,3.8932,3.1232,5.62
16.694187,-1.4226,2.6204,0.6708,3.06
16.694691,-0.9514,2.3651,-0.6040,2.62
16.712458,-1.0460,2.0426,0.1131,2.30
16.712920,-0.7974,1.1382,0.8406,1.62
16.726813,-0.2156,-0.2357,0.7938,0.86
16.747034,1.4203,-2.6346,0.0765,2.99
16.747515,2.1596,-3.5499,-0.4725,4.18
16.765957,3.8973,-4.5119,-1.4341,6.13
16.766386,5.7360,-5.4629,2.7582,8.39
16.786944,8.1327,-6.2430,9.0459,13.67
16.787471,6.8237,-6.0366,3.6818,9.83
16.800390,5.9673,-6.6733,2.1314,9.20
16.800825,4.7650,-8.7254,-0.0665,9.94
16.813896,3.4349,-10.2567,-4.0371,11.55
16.832791,-0.8171,-8.4684,-3.8426,9.34
16.833254,-3.9035,-5.6666,-0.8587,6.93
16.848996,-5.1590,-1.6732,-1.3552,5.59
16.852568,-5.7287,-0.6367,-2.2830,6.20
16.862859,-5.9416,-0.9326,-2.6534,6.57
16.877742,-5.2976,-4.9220,-1.4051,7.37
16.884552,-5.4512,-7.0821,-1.2756,9.03
16.894601,-5.2501,-8.9388,-1.4817,10.47
16.900743,-4.5975,-9.6503,-1.4107,10.78
16.911435,-2.7710,-9.1915,-1.1176,9.67
16.928227,-0.8121,-5.5252,0.1521,5.59
16.932728,-1.5570,-3.3898,0.6013,3.78
16.944987,-2.3074,-2.0099,0.5182,3.10
16.962137,-2.4298,-0.3109,-1.2618,2.76
16.965099,-2.1601,0.2690,-1.9676,2.93
16.978496,-1.8683,0.3624,-2.1320,2.86
16.981123,-1.3570,0.1586,-1.9633,2.39
16.999805,-0.6931,-0.2263,-1.5846,1.74
17.000390,-0.1607,-0.4058,-1.2225,1.30
17.012125,0.0772,-0.3936,-0.8510,0.94
17.027725,-0.0410,0.3171,-0.4992,0.59
17.052746,-0.3369,1.2159,-1.0651,1.65
17.067884,-0.9006,2.6442,-1.9292,3.39
17.084287,-1.0053,2.9908,-1.9008,3.68
17.084812,-1.1643,3.2882,-1.6567,3.86
17.101295,-1.3478,3.3836,-0.4844,3.67
17.121875,-1.2387,3.2008,1.5668,3.77
17.122340,-1.1625,3.2666,2.7816,4.45
17.146484,-1.1182,3.5128,4.2125,5.60
17.171441,-0.1389,4.3228,3.8734,5.81
17.172805,0.1471,4.5265,2.6641,5.25
17.188550,0.0371,4.1900,-1.4800,4.44
17.208657,-0.3016,4.0152,-1.9328,4.47
17.223139,-0.6101,3.4630,-0.7468,3.59
17.244083,-0.9357,1.8702,2.3365,3.14
17.244572,-0.8016,0.9708,3.3566,3.58
17.259921,-0.9293,0.3485,3.5869,3.72
17.260413,-1.5652,0.2829,2.4937,2.96
17.278865,-1.9476,0.4956,1.0522,2.27
17.279388,-1.6565,0.7936,0.4325,1.89
17.306683,-1.8075,1.6564,0.2076,2.46
17.308224,-2.4083,1.9342,-0.2615,3.10
17.309569,-3.1878,2.0179,-0.5221,3.81
17.324738,-4.1824,0.9622,-1.1258,4.44
17.341969,-4.3792,-2.0004,-1.5509,5.06
17.343168,-4.3957,-3.6744,-0.5456,5.76
17.374442,-4.1518,-4.8569,0.6429,6.42
17.396414,-2.6983,-5.4039,3.2006,6.84
17.396989,-2.4966,-5.9456,2.9713,7.10
17.422076,-2.0119,-7.5696,2.2264,8.14
17.424523,-0.9684,-10.0792,1.6603,10.26
17.426343,0.4974,-12.6649,1.7745,12.80
17.448365,5.8589,-15.6629,3.4359,17.07
17.449829,8.2833,-13.8407,1.6500,16.21
17.474630,7.6848,-5.9776,-2.6367,10.09
17.476466,6.1741,-2.7472,-3.2802,7.51
17.478202,5.4100,-0.5575,-2.8116,6.12
17.517068,3.7639,2.5852,-0.1177,4.57
17.538752,-0.1342,1.7264,-1.8735,2.55
17.539248,-1.3010,1.1006,-2.2554,2.83
17.559385,-1.5079,0.1332,-3.0812,3.43
17.559936,-1.2459,0.0175,-3.7187,3.92
17.579653,-1.0948,0.1692,-4.7969,4.92
17.580227,-0.5577,0.4445,-5.2181,5.27
17.602037,-0.0922,0.6954,-5.2675,5.31
17.602537,0.3588,1.0253,-5.1643,5.28
17.618235,0.3137,1.4652,-4.0105,4.28
17.619835,0.5133,1.4848,-3.3265,3.68
17.632285,0.4751,1.4842,-2.9792,3.36
17.647474,0.4097,1.3720,-2.9657,3.29
17.648078,0.1286,1.2883,-3.1314,3.39
17.665234,0.1358,1.1265,-3.3841,3.57
17.682465,0.2663,1.1096,-3.6965,3.87
17.682990,0.2390,1.3398,-3.7060,3.95
17.698740,-0.0084,1.6612,-3.7324,4.09
17.700536,-0.2481,1.9726,-3.6530,4.16
17.716241,-0.4132,2.2369,-3.5913,4.25
17.716779,-0.5456,2.5460,-3.3773,4.26
17.737804,-0.7945,2.9736,-3.1040,4.37
17.738268,-1.0604,3.3828,-2.8956,4.58
17.758287,-1.5406,3.8901,-2.9010,5.09
17.758735,-1.9488,3.9433,-2.9416,5.29
17.772010,-2.7468,3.8236,-2.0920,5.15
17.790988,-2.3180,3.6594,-1.1733,4.49
17.791554,-1.8662,3.6705,-0.2881,4.13
17.804856,-2.5132,4.8728,2.6885,6.11
17.825466,-2.7726,5.2479,3.8219,7.06
17.825938,-2.7566,5.1950,4.8562,7.63
17.856656,-1.7753,4.4991,6.6166,8.20
17.870947,-0.4485,2.6297,3.8614,4.69
17.884578,-0.2128,1.9025,2.4790,3.13
17.903737,0.3952,0.3815,1.3070,1.42
17.904179,1.3179,-1.4923,1.2290,2.34
17.918686,3.4093,-5.3347,1.9912,6.64
17.932701,4.0371,-6.8966,3.1648,8.60
17.933156,4.6171,-8.1054,2.2625,9.60
17.946737,5.2374,-8.5625,-0.1110,10.04
17.947210,5.6936,-8.0779,-1.3113,9.97
17.961307,6.0898,-6.8139,-0.9612,9.19
17.968496,6.8510,-4.0073,5.2684,9.53
17.977643,5.6056,-3.5269,4.8994,8.24
17.993493,3.3007,-6.7143,-5.7846,9.46
18.000749,2.8544,-7.4228,-5.9160,9.91
18.010489,1.7181,-7.2601,-5.2956,9.15
18.026619,-1.8428,-5.4244,-4.6420,7.37
18.032826,-3.9774,-4.2183,-5.0765,7.71
18.044629,-5.8963,-3.8461,-5.0905,8.69
18.048700,-6.6666,-4.2452,-4.0241,8.87
18.059622,-6.4787,-5.8110,-3.1053,9.24
18.076717,-6.7477,-8.0937,-3.1905,11.01
18.080867,-6.3989,-7.9665,-2.7635,10.59
18.093784,-5.1320,-7.2390,-2.0715,9.11
18.097041,-4.3528,-6.0018,-1.4200,7.55
18.110437,-3.5702,-4.6844,-0.8438,5.95
18.131753,-2.9349,-1.6667,-0.2229,3.38
18.132203,-2.5600,-0.4703,-0.0895,2.60
18.142355,-2.1642,0.3610,-0.0811,2.20
18.159639,-1.4771,1.7537,-0.1442,2.30
18.161452,-1.0890,1.7369,0.1295,2.05
18.191703,-0.6878,1.3364,0.6662,1.64
18.192189,-0.6221,1.0266,0.9444,1.53
18.192598,-0.9513,1.0694,0.9860,1.74
18.201884,-1.3981,1.4549,0.7674,2.16
18.215445,-1.8700,2.3331,-0.0816,2.99
18.217449,-1.9166,2.7445,-0.6396,3.41
18.228811,-1.9015,3.0600,-1.1533,3.78
18.243502,-1.5239,3.0577,-1.5875,3.77
18.249326,-1.1621,2.7658,-1.7910,3.49
18.258555,-0.7819,2.4162,-1.8298,3.13
18.275583,0.3002,1.7269,-0.6669,1.88
18.281367,0.6047,1.8277,0.7733,2.07
18.292788,0.6019,2.3036,3.2008,3.99
18.297721,0.3308,2.9251,5.5435,6.28
18.308844,-0.1424,3.7268,7.6469,8.51
18.325875,-1.0454,4.4781,7.6921,8.96
18.329732,-1.3226,4.7843,5.7499,7.60
18.343485,-1.5532,4.9253,3.7894,6.41
18.359801,-0.9069,5.2218,-0.0470,5.30
18.362038,-0.2695,5.4143,-1.1343,5.54
18.376333,0.7359,5.0762,-0.1504,5.13
18.378339,1.5432,4.4667,1.7368,5.03
18.392756,2.1236,3.5130,4.0918,5.80
18.409722,0.5051,1.6806,1.0916,2.07
18.410440,-1.2043,0.6743,-0.6686,1.53
18.421386,-2.5937,0.0864,-1.5920,3.04
18.435925,-3.6450,-0.1992,-1.9989,4.16
18.452081,-4.5995,1.2125,-2.9992,5.62
18.452621,-4.1455,2.2894,-2.9136,5.56
18.465616,-3.1168,3.1804,-2.3114,5.02
18.472637,-2.2989,3.8439,-0.7918,4.55
18.491015,-1.8808,3.3137,0.8142,3.90
18.491664,-2.4082,1.3724,0.9699,2.94
18.505893,-3.4861,-2.7709,-1.9072,4.84
18.506768,-3.8721,-3.8599,-2.4728,6.00
18.521177,-3.8336,-4.3834,-2.0179,6.16
18.537283,-2.5247,-5.4500,-0.6018,6.04
18.537790,-1.2084,-6.2436,2.0443,6.68
18.557382,0.2912,-7.3670,4.4872,8.63
18.561508,0.1717,-7.7972,2.8148,8.29
18.574097,-0.0268,-9.0922,1.3633,9.19
18.598791,1.9792,-14.1414,4.5851,15.00
18.618048,6.9260,-12.0374,5.1184,14.80
18.618614,6.9349,-8.3158,2.4224,11.10
18.636364,6.2122,-4.1456,-0.3705,7.48
18.650647,4.9222,3.0101,-1.5646,5.98
18.651133,3.5305,3.5687,-1.0696,5.13
18.665207,1.5404,3.3230,-1.9182,4.13
18.680797,-3.4463,0.6357,-2.8142,4.49
18.683041,-5.1202,-1.4022,-2.8336,6.02
18.694951,-5.6760,-2.8070,-2.6544,6.87
18.698963,-5.6535,-3.6425,-2.1628,7.06
18.711603,-4.9681,-3.6355,-1.8197,6.42
18.726765,-2.1183,-1.4524,-2.9603,3.92
18.731325,-1.3720,-0.3898,-3.6020,3.87
18.742348,-0.6499,0.7739,-4.3054,4.42
18.759232,0.7173,2.3057,-5.2853,5.81
18.763373,1.2499,2.5566,-5.0511,5.80
18.775767,1.4963,2.4611,-4.4982,5.34
18.779364,1.7064,2.0959,-3.3457,4.30
18.792893,2.0073,1.5626,-2.0438,3.26
18.815755,2.9973,0.8353,-1.1032,3.30
18.816251,3.1210,1.0035,-1.3308,3.54
18.826235,2.9106,1.5353,-1.7403,3.72
18.843042,2.5754,2.3626,-2.6397,4.38
18.844007,2.3075,2.5880,-2.8531,4.49
18.859607,1.8741,2.6740,-2.9572,4.41
18.862735,1.3707,2.6184,-3.0121,4.22
18.888697,0.4791,2.4755,-3.4361,4.26
18.904425,0.1313,2.2601,-3.4522,4.13
18.925934,-0.0266,2.2114,-3.0641,3.78
18.926368,-0.6690,2.3420,-2.9441,3.82
18.939739,-2.3371,2.9969,-3.0607,4.88
18.940175,-2.6562,3.4858,-3.0257,5.33
18.953730,-2.7621,3.9432,-2.8978,5.62
18.967897,-2.8215,4.3894,-2.5213,5.80
18.982014,-2.9119,4.4910,-1.7233,5.62
18.982468,-3.1250,4.2416,-1.0980,5.38
18.996301,-3.3866,4.0887,0.0130,5.31
19.010399,-2.6860,3.4020,3.3365,5.47
19.012413,-0.9520,2.3992,5.7200,6.28
19.025359,0.8007,1.4556,8.3521,8.52
19.042465,3.7956,0.9137,13.3502,13.91
19.044485,3.8547,1.1655,11.7729,12.44
19.058874,3.2516,1.6301,7.1378,8.01
19.060238,2.6319,1.9037,2.6753,4.21
19.076140,1.5671,2.0345,0.3391,2.59
19.084443,1.1124,-0.8284,-0.4883,1.47
19.093832,1.3737,-2.4688,-1.6644,3.28
19.100552,1.2429,-3.0670,-2.8415,4.36
19.109048,0.9169,-3.9238,-3.3362,5.23
19.126292,1.3323,-5.5424,-2.6464,6.28
19.132815,2.3159,-6.2648,-0.9508,6.75
19.147536,3.2447,-6.9556,1.5085,7.82
19.148627,2.5371,-6.5654,-0.8141,7.09
19.160358,1.0907,-5.0476,-3.0178,5.98
19.173248,-0.5195,-1.6316,-2.8429,3.32
19.185303,-0.5858,-0.4687,-2.6993,2.80
19.197608,-0.5090,-0.0335,-2.8803,2.93
19.216589,0.2557,-3.3644,-3.6602,4.98
19.217197,0.0779,-6.3466,-4.2574,7.64
19.234608,-1.2249,-9.0575,-2.8404,9.57
19.235482,-3.8888,-10.1466,1.4976,10.97
19.255564,-5.5811,-9.0960,8.9320,13.92
19.257601,-4.5656,-7.7884,13.3272,16.10
19.277679,-3.0595,-5.4828,0.0233,6.28
19.279089,-4.1944,-4.3421,-0.7981,6.09
19.279935,-4.7051,-3.4299,-0.9882,5.91
19.293592,-4.4929,-2.8322,-1.1934,5.44
19.311387,-2.2747,-2.5058,-2.2398,4.06
19.311833,-1.5861,-2.2517,-3.0602,4.12
19.334333,-1.2523,-1.9361,-3.4862,4.18
19.334809,-1.0769,-1.4001,-3.5172,3.94
19.352915,-0.8657,0.0748,-3.2107,3.33
19.353362,-0.7564,0.7753,-2.9859,3.18
19.370011,-0.5752,1.1304,-2.7473,3.03
19.370493,-0.4474,1.5203,-2.4195,2.89
19.386766,-0.4528,1.9651,-2.0852,2.90
19.401396,-0.6524,2.7612,-0.9655,3.00
19.401867,-0.6597,2.8859,-0.2742,2.97
19.415934,-0.6062,2.7476,0.5552,2.87
19.436952,-0.5083,2.2457,1.7229,2.88
19.437432,-0.8506,2.1303,1.8848,2.97
19.455968,-1.3484,1.9675,1.3885,2.76
19.456507,-1.3724,1.8805,1.0040,2.54
19.470606,-1.3975,2.0298,0.6131,2.54
19.471066,-1.4705,2.3881,0.3675,2.83
19.485059,-1.6034,2.7498,0.2837,3.20
19.499559,-1.7579,3.6772,0.6590,4.13
19.513679,-1.6946,3.9591,1.1015,4.45
19.514149,-1.4558,4.0030,2.0421,4.72
19.527955,-1.1579,3.8366,3.1423,5.09
19.533972,-0.7866,3.7114,4.0656,5.56
19.545107,-0.6122,3.7010,3.3032,5.00
19.551994,-0.5638,3.7715,2.4013,4.51
19.561787,-0.4056,3.9016,2.0830,4.44
19.582354,-0.8793,3.9340,0.3543,4.05
19.582873,-0.9757,3.5905,-1.0288,3.86
19.604183,-1.4033,3.3750,-1.8924,4.12
19.604737,-1.5993,3.3209,-2.4878,4.45
19.618595,-1.7340,4.2760,-3.1861,5.61
19.640108,-1.5745,4.9946,-3.2334,6.15
19.659635,-0.7486,3.8798,-2.0647,4.46
19.660241,0.0453,1.8621,0.3129,1.89
19.694965,-0.8893,-1.3009,2.4747,2.93
19.754621,-2.2061,-7.5755,2.7386,8.35
19.782928,8.8457,-9.9169,1.6985,13.40
19.783561,8.9749,-6.6664,0.6909,11.20
19.784043,7.8969,-3.6196,-0.7245,8.72
19.823855,7.2533,-1.7200,-1.8327,7.68
19.874796,0.4145,-2.8199,-0.0783,2.85
19.903045,-2.8530,-2.7777,-2.4386,4.67
19.906372,-1.5507,-1.7331,-2.9555,3.76
19.906981,-0.5887,-0.4696,-3.5026,3.58
19.923873,0.3211,1.0554,-4.1775,4.32
19.924394,0.5508,1.4593,-4.2379,4.52
19.941280,0.2472,1.8027,-3.9809,4.38
19.961353,0.1903,1.9092,-4.4953,4.89
19.961896,0.1732,1.8612,-4.8833,5.23
19.981903,-0.4229,2.2156,-4.0825,4.66
19.982390,-0.2566,2.2250,-3.8019,4.41
20.005459,-0.5306,2.2837,-3.2847,4.04
20.007154,-0.9736,2.4677,-2.6952,3.78
20.008944,-1.1736,2.6150,-2.3025,3.68
20.029610,-1.2996,3.1171,-2.0972,3.98
20.031170,-1.0853,3.6199,-1.9620,4.26
20.050679,-0.7895,4.4757,-1.4172,4.76
20.051239,-0.9722,4.5273,-1.1781,4.78
20.077675,-0.9655,4.4368,-1.0165,4.65
20.105724,-1.3628,4.7063,-2.0851,5.32
20.106270,-1.6610,4.7288,-0.8670,5.09
20.124893,-1.5040,4.9159,2.7221,5.82
20.125430,-1.0768,5.2955,2.6135,6.00
20.154546,-0.7319,6.0614,2.1472,6.47
20.180975,-0.9379,9.0300,-2.0560,9.31
20.181571,-0.8028,9.6945,-2.5574,10.06
20.213040,1.2062,10.0182,-1.2190,10.16
20.241363,10.4857,-3.7414,22.5824,25.18
20.242740,8.6795,-6.9143,17.0948,20.38
20.243789,7.6677,-11.2531,5.9179,14.85
20.271197,1.2049,-17.4911,-5.8186,18.47
20.272767,-0.3448,-17.3581,-8.4890,19.33
20.274069,0.6347,-15.0097,-7.5965,16.83
20.290137,-0.9640,-9.5465,-0.4522,9.61
20.316931,-9.5892,-7.2110,20.7061,23.93
20.338211,-1.9113,-2.1953,-3.1524,4.29
20.338819,-0.7752,-1.3904,-5.5169,5.74
20.369610,0.0705,-1.9530,-5.8041,6.12
20.390803,-0.1372,-5.3937,-3.7875,6.59
20.391550,-0.1152,-5.5865,-2.7741,6.24
20.415617,-0.7159,-5.0644,-0.7678,5.17
20.416735,-1.5189,-3.7533,3.4597,5.33
20.444589,-2.3897,-0.4260,6.1572,6.62
20.474100,-1.3017,-1.2938,-3.8897,4.30
20.495985,-0.4437,-0.5392,-3.6506,3.72
20.497673,-0.8597,0.2048,-3.4083,3.52
20.521997,-0.5040,1.2260,-2.1256,2.51
20.523753,-0.0656,1.7150,-1.0923,2.03
20.525448,0.2227,2.2371,0.0366,2.25
20.542194,0.1390,2.3522,0.8884,2.52
20.562365,-0.4565,2.0797,1.0163,2.36
20.562821,-0.4502,1.8581,0.5920,2.00
20.563248,-0.4817,1.9109,-0.2854,1.99
20.584753,-0.6679,2.1237,-0.7193,2.34
20.586279,-0.7470,2.3004,-0.9033,2.58
20.606246,-0.4280,2.1676,-0.2290,2.22
20.608348,-0.3157,2.1841,-0.1563,2.21
20.634676,-0.7795,2.6178,-0.7129,2.82
20.649599,-1.2994,2.9931,-1.2716,3.50
20.671552,-2.1616,2.9021,0.3644,3.64
20.672083,-2.3285,2.6184,1.5169,3.82
20.691169,-2.4697,2.4192,2.0190,4.00
20.691693,-2.5066,2.1343,2.5047,4.14
20.710819,-2.3223,1.4739,2.7460,3.89
20.711237,-2.1105,1.0987,2.2998,3.31
20.727869,-2.0037,1.0268,1.8217,2.90
