time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.292230,-0.0324,-0.0568,0.0039,0.07
13.305064,-0.0697,-0.0736,-0.0173,0.10
13.308271,-0.0923,-0.0642,-0.0577,0.13
13.331392,-0.0622,-0.0528,-0.0693,0.11
13.331982,-0.0205,-0.0081,-0.1025,0.10
13.345701,-0.0272,0.0505,-0.0091,0.06
13.359994,-0.0251,0.0503,-0.0212,0.06
13.360437,-0.0418,0.0451,0.0554,0.08
13.374101,-0.0985,0.0067,0.0820,0.13
13.388621,-0.0865,-0.0383,-0.0245,0.10
13.389070,-0.0384,-0.0562,-0.0334,0.08
13.403776,0.0158,-0.0358,-0.0497,0.06
13.420097,0.0761,0.0439,-0.0665,0.11
13.420911,0.0882,0.0361,-0.0665,0.12
13.428865,0.0690,0.0403,-0.0689,0.11
13.444906,-0.0582,0.0341,-0.0212,0.07
13.453405,-0.1011,0.0574,-0.0140,0.12
13.460816,-0.0696,0.0613,-0.0187,0.09
13.469876,-0.0623,0.0387,-0.0020,0.07
13.487106,-0.0159,-0.0007,0.0645,0.07
13.493304,-0.0276,-0.0364,0.0495,0.07
13.504381,-0.0174,-0.0488,-0.0180,0.05
13.509106,0.0150,-0.0470,-0.0830,0.10
13.520836,0.0478,-0.0405,-0.0905,0.11
13.536622,0.0296,-0.0124,-0.0287,0.04
13.541179,0.0402,-0.0149,-0.0363,0.06
13.553223,0.0462,0.0063,-0.0654,0.08
13.570145,0.0542,-0.0344,-0.0012,0.06
13.573566,0.0244,-0.0387,0.0656,0.08
13.587072,0.0422,-0.0528,0.0412,0.08
13.589796,0.0431,-0.0218,-0.0430,0.06
13.604717,0.0633,-0.0079,-0.0698,0.09
13.620814,0.0541,0.0064,0.0445,0.07
13.621731,0.0556,0.0087,0.0227,0.06
13.647748,0.0289,0.0012,-0.0109,0.03
13.648256,-0.0142,0.0128,-0.0373,0.04
13.648666,-0.0428,-0.0020,-0.0756,0.09
13.662060,-0.0715,0.0216,-0.0540,0.09
13.676764,-0.0289,0.0359,-0.1188,0.13
13.677861,-0.0074,0.0452,-0.1213,0.13
13.691005,0.0146,0.0594,-0.0661,0.09
13.705651,0.0147,0.0288,-0.0229,0.04
13.709883,-0.0362,0.0076,-0.0422,0.06
13.720350,-0.0344,-0.0186,-0.0567,0.07
13.736469,-0.0184,-0.0737,-0.0402,0.09
13.741979,-0.0187,-0.0949,0.0100,0.10
13.753252,0.0002,-0.0801,-0.0140,0.08
13.758191,0.0671,-0.0729,-0.0499,0.11
13.769732,0.1294,-0.0564,-0.0116,0.14
13.786341,0.1620,0.0036,0.0049,0.16
13.790236,0.1103,0.0228,-0.0339,0.12
13.803089,0.0184,0.0182,-0.0222,0.03
13.819565,-0.0777,-0.0224,-0.0174,0.08
13.822423,-0.1325,-0.0177,-0.0628,0.15
13.836089,-0.1295,0.0132,-0.1010,0.16
13.838529,-0.1312,0.0082,-0.0721,0.15
13.852476,-0.1185,0.0177,-0.0479,0.13
13.869238,-0.0340,-0.0487,-0.0429,0.07
13.870529,0.0114,-0.0867,-0.0621,0.11
13.886092,0.0348,-0.0841,-0.0598,0.11
13.897914,0.0793,-0.0362,-0.0656,0.11
13.917729,0.0727,-0.0003,-0.0374,0.08
13.918274,0.0809,0.0284,0.0005,0.09
13.919177,0.0563,0.0473,0.0123,0.07
13.932794,0.0103,0.0306,0.0528,0.06
13.948782,-0.0192,0.0042,0.0143,0.02
13.964630,-0.0534,-0.0103,0.0285,0.06
13.965097,-0.0684,-0.0031,0.0163,0.07
13.978866,-0.0406,-0.0295,-0.0438,0.07
13.979324,0.0017,-0.0154,-0.0608,0.06
13.993314,0.0486,-0.0299,-0.0683,0.09
14.007482,0.1254,-0.0274,-0.0785,0.15
14.008017,0.1121,-0.0177,-0.0693,0.13
14.022058,0.0874,-0.0246,-0.0456,0.10
14.036631,0.0276,-0.0192,-0.0359,0.05
14.039335,-0.0176,-0.0261,-0.0622,0.07
14.052815,-0.0316,-0.0235,0.0074,0.04
14.069565,-0.0391,-0.0371,0.0648,0.08
14.071287,-0.0426,-0.0393,0.0238,0.06
14.086535,-0.0606,-0.0273,-0.0460,0.08
14.103042,-0.0513,0.0031,-0.1084,0.12
14.103497,-0.0215,0.0266,-0.1416,0.15
14.111484,0.0085,0.0406,-0.1173,0.12
14.120220,0.0240,0.0478,-0.0356,0.06
14.136197,0.0485,0.0005,0.0101,0.05
14.143567,0.0485,-0.0158,0.0364,0.06
14.152548,0.0387,-0.0441,0.0436,0.07
14.160161,0.0286,-0.0464,-0.0140,0.06
14.169099,0.0209,-0.0129,-0.0621,0.07
14.186013,0.0431,0.0274,-0.0499,0.07
14.191895,0.0535,0.0370,0.0006,0.07
14.202880,0.0208,0.0183,0.0368,0.05
14.219557,-0.0667,-0.0522,0.0396,0.09
14.223966,-0.0926,-0.0877,0.0110,0.13
14.236898,-0.1207,-0.0683,-0.0032,0.14
14.240367,-0.0843,-0.0872,-0.0772,0.14
14.253858,-0.0649,-0.0557,-0.0891,0.12
14.270251,0.0228,-0.0189,-0.0773,0.08
14.272402,0.0482,0.0010,-0.0297,0.06
14.294041,0.0307,-0.0173,0.0156,0.04
14.294563,0.0014,-0.0360,-0.0156,0.04
14.309987,-0.0197,-0.0427,-0.0298,0.06
14.324718,-0.0342,-0.0592,-0.0370,0.08
14.325171,-0.0110,-0.0326,-0.0564,0.07
14.338847,0.0237,-0.0133,-0.0519,0.06
14.339288,0.0584,0.0035,-0.0379,0.07
14.353707,0.1142,0.0082,-0.0049,0.11
14.360894,0.0871,-0.0086,0.0212,0.09
14.369561,0.0909,-0.0131,0.0305,0.10
14.385871,0.0221,-0.0393,-0.0394,0.06
14.392695,-0.0094,-0.0346,-0.0180,0.04
14.403306,-0.0263,-0.0321,-0.0180,0.05
14.408787,-0.0286,-0.0558,0.0084,0.06
14.419138,-0.0093,-0.0841,0.0204,0.09
14.435418,-0.0118,-0.0787,-0.0227,0.08
14.441086,-0.0197,-0.0308,-0.0540,0.07
14.452426,-0.0307,0.0026,-0.0903,0.10
14.469148,-0.0494,0.0195,-0.0502,0.07
14.473035,-0.0452,0.0220,-0.0408,0.06
14.485284,-0.0649,0.0578,-0.0146,0.09
14.489118,-0.0706,0.0580,0.0330,0.10
14.502878,-0.1004,0.0249,0.0471,0.11
14.519888,-0.1052,-0.0527,0.0034,0.12
14.521356,-0.1130,-0.0999,-0.0374,0.16
14.536447,-0.0562,-0.1469,-0.0327,0.16
14.552404,0.0331,-0.1734,-0.0570,0.19
14.553448,0.0795,-0.1580,-0.0837,0.20
14.561736,0.1521,-0.1333,-0.1273,0.24
14.571015,0.2195,-0.0662,-0.1829,0.29
14.586805,0.2645,0.0909,-0.1390,0.31
14.593492,0.2685,0.1857,-0.1088,0.34
14.608064,0.2194,0.2684,-0.0357,0.35
14.609559,0.1417,0.2960,0.0135,0.33
14.619432,0.0190,0.3017,0.1059,0.32
14.635628,-0.1508,0.1260,0.1410,0.24
14.641777,-0.1481,0.0411,0.1434,0.21
14.660523,-0.1208,-0.0288,0.0982,0.16
14.661028,-0.0307,-0.0978,0.0459,0.11
14.675153,0.0909,-0.1262,0.0034,0.16
14.690420,0.2417,-0.1186,-0.0622,0.28
14.690857,0.2340,-0.0798,-0.0617,0.25
14.705017,0.2187,-0.0814,-0.0851,0.25
14.719911,0.0467,-0.0493,-0.1178,0.14
14.722075,-0.0835,-0.0322,-0.0790,0.12
14.736048,-0.1798,-0.0344,-0.0689,0.20
14.737995,-0.2592,-0.0652,-0.1018,0.29
14.752089,-0.3145,-0.0868,-0.1539,0.36
14.768551,-0.2709,-0.1459,-0.1045,0.32
14.770154,-0.1988,-0.0999,-0.0510,0.23
14.785172,-0.0675,-0.0826,-0.0336,0.11
14.794514,0.1318,-0.0228,0.0582,0.15
14.803295,0.1826,-0.0159,0.1158,0.22
14.810312,0.1874,-0.0113,0.1134,0.22
14.819094,0.1515,0.0004,0.0919,0.18
14.835443,0.0290,-0.0078,-0.0202,0.04
14.842448,-0.0438,0.0109,-0.0533,0.07
14.852081,-0.0593,0.0180,-0.0601,0.09
14.858382,-0.0652,0.0227,-0.0669,0.10
14.868296,-0.0778,0.0178,-0.0353,0.09
14.885104,-0.0668,-0.0088,0.0376,0.08
14.890557,-0.0847,-0.0160,0.0045,0.09
14.901554,-0.1267,-0.0235,-0.1006,0.16
14.918493,-0.1232,-0.0125,-0.2105,0.24
14.922856,-0.1154,0.0112,-0.1720,0.21
14.935933,-0.0695,0.0183,-0.1623,0.18
14.939027,0.0047,0.0043,-0.0761,0.08
14.952238,0.0634,-0.0241,-0.0261,0.07
14.968811,0.1607,-0.0424,0.1095,0.20
14.975990,0.1588,-0.0254,0.1089,0.19
14.985434,0.1403,-0.0254,0.0845,0.17
15.001937,0.0252,0.0030,0.0143,0.03
15.003193,0.0149,-0.0236,-0.0075,0.03
15.025037,0.0285,-0.0070,-0.0197,0.04
15.025537,0.0210,-0.0213,0.0209,0.04
15.041176,0.0184,-0.0235,0.0185,0.04
15.043534,0.0184,-0.0379,-0.0486,0.06
15.056971,0.0209,-0.0286,-0.1132,0.12
15.059284,-0.0099,-0.0457,-0.1634,0.17
15.071400,-0.0220,-0.0577,-0.1754,0.19
15.085879,-0.0160,-0.0806,-0.1110,0.14
15.091386,0.0261,-0.0632,-0.0514,0.09
15.101915,0.0513,-0.0480,0.0488,0.09
15.119067,0.0516,-0.0067,0.0147,0.05
15.123667,0.0558,-0.0026,0.0026,0.06
15.135169,0.0484,0.0350,-0.0215,0.06
15.139611,0.0126,0.0704,-0.0287,0.08
15.151869,0.0105,0.0530,-0.0526,0.08
15.167843,0.0448,0.0231,-0.0333,0.06
15.171818,0.0450,-0.0057,-0.0140,0.05
15.184757,0.0304,0.0015,-0.0069,0.03
15.201504,0.0187,-0.0177,0.0195,0.03
15.204184,-0.0043,-0.0296,0.0006,0.03
15.217851,-0.0152,-0.0178,-0.0302,0.04
15.219874,0.0004,-0.0132,-0.0107,0.02
15.235456,-0.0175,-0.0228,-0.0104,0.03
15.244164,0.0013,-0.0545,-0.0433,0.07
15.252523,0.0403,-0.0505,-0.0839,0.11
15.260328,0.0533,-0.0348,-0.1291,0.14
15.268674,0.0594,-0.0142,-0.1216,0.14
15.285026,0.0229,-0.0298,-0.0446,0.06
15.292346,-0.0246,-0.0370,-0.0061,0.04
15.301586,-0.0482,-0.0321,-0.0061,0.06
15.308164,-0.0696,-0.0153,0.0060,0.07
15.318030,-0.0932,0.0014,0.0061,0.09
15.335261,-0.0692,0.0350,-0.0154,0.08
15.340617,-0.0472,0.0517,-0.0153,0.07
15.352198,-0.0199,0.0372,0.0209,0.05
15.379882,0.0156,-0.0181,-0.0073,0.02
15.380486,0.0087,-0.0227,0.0023,0.02
15.381054,0.0036,-0.0418,-0.0312,0.05
15.390251,0.0105,-0.0347,-0.0696,0.08
15.404961,0.0104,-0.0298,-0.0697,0.08
15.427216,0.0056,-0.0128,-0.0433,0.05
15.427834,0.0151,-0.0149,-0.0338,0.04
15.441168,0.0080,-0.0484,-0.0289,0.06
15.441598,0.0224,-0.0337,-0.0289,0.05
15.456163,-0.0022,-0.0262,-0.0027,0.03
15.470500,-0.0526,-0.0299,-0.0321,0.07
15.470943,-0.0368,-0.0272,-0.0300,0.05
15.485222,0.0036,-0.0097,-0.0157,0.02
15.493030,0.0177,0.0095,-0.0373,0.04
15.501691,0.0440,0.0239,-0.0373,0.06
15.508815,0.0560,0.0453,-0.0301,0.08
15.525103,0.1065,0.0260,-0.0755,0.13
15.534523,0.1037,0.0048,-0.0349,0.11
15.541100,0.0673,0.0007,-0.0135,0.07
15.551804,0.0046,-0.0057,0.0606,0.06
15.568358,-0.0483,-0.0307,0.0272,0.06
15.573308,-0.0766,-0.0401,-0.0254,0.09
15.584680,-0.0617,-0.0353,-0.0540,0.09
15.589306,-0.0303,-0.0402,-0.0826,0.10
15.600702,-0.0110,-0.0355,-0.1257,0.13
15.617857,0.0280,-0.0323,-0.0656,0.08
15.621376,0.0565,-0.0672,-0.0105,0.09
15.634634,0.0104,-0.0948,0.0397,0.10
15.651534,-0.0658,-0.1097,-0.0231,0.13
15.653902,-0.0547,-0.0685,-0.1071,0.14
15.668044,-0.0332,-0.0399,-0.1693,0.18
15.669613,0.0246,0.0076,-0.1525,0.15
15.684574,0.0514,0.0241,-0.1213,0.13
15.701048,0.1249,0.0478,-0.0425,0.14
15.701859,0.1434,0.0551,0.0196,0.15
15.709994,0.1313,0.0674,0.1106,0.18
15.720402,0.0767,0.0606,0.1610,0.19
15.735065,-0.0110,0.0226,0.0727,0.08
15.742189,-0.0553,-0.0012,0.0467,0.07
15.752101,-0.0774,0.0060,0.0424,0.09
15.758195,-0.0659,-0.0251,-0.0145,0.07
15.774328,-0.0976,-0.0467,-0.0810,0.14
15.787984,-0.0527,-0.0636,-0.1643,0.18
15.790056,0.0004,-0.0635,-0.1641,0.18
15.802688,0.0080,-0.0821,-0.1568,0.18
15.817277,-0.0180,-0.0785,-0.0967,0.13
15.822039,-0.0415,-0.0822,-0.0391,0.10
15.833923,-0.0506,-0.0835,0.0066,0.10
15.838035,-0.0407,-0.0921,0.0163,0.10
15.850278,-0.0239,-0.0962,0.0332,0.10
15.866982,0.0580,-0.0616,0.0351,0.09
15.870248,0.1093,-0.0472,0.0299,0.12
15.884189,0.1153,-0.0328,0.0176,0.12
15.900396,0.0540,-0.0118,-0.0380,0.07
15.902629,-0.0011,-0.0244,-0.0691,0.07
15.917337,-0.0123,-0.0178,-0.0953,0.10
15.918640,-0.0259,-0.0160,-0.0616,0.07
15.933484,0.0130,-0.0095,-0.0710,0.07
15.942891,0.0366,-0.0032,-0.0185,0.04
15.951152,0.0196,0.0012,-0.0689,0.07
15.958677,0.0244,-0.0234,-0.0737,0.08
15.974746,-0.0019,-0.0102,0.0227,0.02
15.984335,-0.0122,-0.0391,0.0663,0.08
15.990710,-0.0058,-0.0516,0.0236,0.06
16.000513,-0.0165,-0.0215,-0.0216,0.03
16.017199,0.0380,0.0529,-0.0523,0.08
16.022987,0.0215,0.1048,-0.0619,0.12
16.034537,-0.0145,0.0995,-0.0284,0.10
16.038859,-0.0503,0.0849,-0.0092,0.10
16.051207,-0.0832,0.0489,0.0005,0.10
16.067652,-0.0760,-0.0017,-0.0108,0.08
16.071256,-0.0486,0.0032,0.0087,0.05
16.084139,-0.0215,-0.0037,0.0018,0.02
16.100840,0.0492,0.0301,-0.0098,0.06
16.108340,0.1051,0.0063,-0.0574,0.12
16.118215,0.0821,-0.0176,-0.0212,0.09
16.119410,0.0857,-0.0536,-0.0209,0.10
16.134299,0.0628,-0.0398,-0.0230,0.08
16.152152,0.0263,-0.0867,-0.0370,0.10
16.152612,0.0675,-0.0754,-0.0105,0.10
16.176440,0.0987,-0.0544,0.0493,0.12
16.176975,0.0575,-0.0451,0.0970,0.12
16.191114,-0.1091,-0.0801,-0.0709,0.15
16.191571,-0.1375,-0.0899,-0.1786,0.24
16.205287,-0.1425,-0.1235,-0.0845,0.21
16.219770,-0.1157,-0.1696,-0.0740,0.22
16.223788,-0.1060,-0.1419,-0.0643,0.19
16.234637,-0.0945,-0.1163,-0.0596,0.16
16.239911,-0.0475,-0.0813,-0.1100,0.14
16.250797,-0.0139,-0.0575,-0.1634,0.17
16.266822,0.0189,0.0205,-0.0765,0.08
16.272026,0.0091,0.0294,-0.0437,0.05
16.283575,0.0188,0.0071,-0.0085,0.02
16.288182,-0.0431,0.0185,0.0219,0.05
16.300118,-0.0384,0.0109,0.0404,0.06
16.316872,-0.0543,0.0821,0.0552,0.11
16.320363,-0.0525,0.1299,0.0998,0.17
16.333441,-0.0431,0.1559,0.1182,0.20
16.349954,0.0514,0.1664,0.0093,0.17
16.352321,0.0836,0.1365,0.0376,0.16
16.367015,0.1207,0.0997,0.0109,0.16
16.368529,0.1337,0.0678,-0.0446,0.16
16.383070,0.1228,0.0170,-0.0834,0.15
16.392819,0.0890,-0.0382,-0.1105,0.15
16.401055,0.0903,-0.0427,-0.1443,0.18
16.408634,0.0868,-0.0447,-0.1733,0.20
16.424749,0.1100,-0.0344,-0.1119,0.16
16.433435,0.1063,-0.0412,-0.0883,0.14
16.444379,0.1413,-0.0267,-0.0048,0.14
16.453375,0.1714,-0.0048,0.0260,0.17
16.460345,0.1793,-0.0021,0.0016,0.18
16.474039,0.1532,0.0245,0.0058,0.16
16.488709,0.0642,0.0102,0.0146,0.07
16.489226,0.0376,0.0006,0.0289,0.05
16.508475,0.0091,-0.0233,0.0050,0.03
16.508979,-0.0096,-0.0663,-0.0068,0.07
16.523072,0.0029,-0.0901,0.0005,0.09
16.537114,0.0140,-0.0800,-0.0541,0.10
16.551467,-0.0627,-0.0654,-0.0438,0.10
16.552992,-0.1071,-0.0486,-0.0794,0.14
16.567116,-0.1728,-0.0816,-0.0838,0.21
16.569106,-0.1763,-0.0881,-0.1073,0.22
16.583183,-0.1699,-0.1230,-0.1092,0.24
16.600246,-0.1092,-0.0913,-0.0147,0.14
16.601299,-0.0768,-0.0994,-0.0238,0.13
16.616679,-0.0449,-0.0886,-0.0139,0.10
16.625273,-0.0241,-0.0938,-0.0421,0.11
16.633573,-0.0401,-0.0528,-0.0274,0.07
16.641311,-0.0135,-0.0239,-0.0441,0.05
16.649956,0.0226,-0.0053,-0.1135,0.12
16.667203,0.0640,0.0618,-0.0129,0.09
16.673481,0.0399,0.0609,-0.0034,0.07
16.683287,0.0251,0.0621,0.0275,0.07
16.689682,0.0079,0.0757,0.0201,0.08
16.699984,-0.0642,0.0962,0.0056,0.12
16.716559,-0.0722,0.1486,-0.0523,0.17
16.721507,-0.0440,0.1473,0.0002,0.15
16.733088,-0.0041,0.1723,-0.0241,0.17
16.750036,0.1262,0.1810,0.0256,0.22
16.753734,0.1642,0.1294,0.0398,0.21
16.767269,0.1901,0.0966,0.0276,0.22
16.770075,0.1804,0.0568,0.0371,0.19
16.783787,0.1441,0.0078,0.0177,0.15
16.799935,0.1645,-0.0603,-0.0330,0.18
16.801877,0.1587,-0.0220,-0.0093,0.16
16.816743,0.1482,0.0022,-0.0215,0.15
16.824101,0.1426,0.0049,0.0070,0.14
16.834423,0.0969,-0.0114,-0.0122,0.10
16.841861,0.0216,-0.0246,-0.0572,0.07
16.850088,-0.0461,-0.0285,-0.0088,0.05
16.858010,-0.1252,-0.0560,0.0063,0.14
16.875200,-0.2370,-0.1141,-0.0662,0.27
16.891506,-0.2533,-0.1036,-0.1324,0.30
16.907018,-0.2219,-0.1288,-0.1459,0.30
16.907505,-0.1760,-0.1127,-0.1569,0.26
16.908011,-0.1041,-0.0962,-0.1489,0.21
16.921541,-0.0544,-0.0725,-0.0597,0.11
16.935919,-0.0099,-0.0764,0.0726,0.11
16.938566,-0.0778,-0.0729,0.0533,0.12
16.950503,-0.0961,-0.0145,-0.0309,0.10
16.966435,-0.1266,0.0033,-0.0744,0.15
16.970645,-0.1410,0.0205,-0.0672,0.16
16.982893,-0.1192,-0.0125,-0.0168,0.12
16.999839,-0.0444,-0.0683,0.0265,0.09
17.002655,-0.0232,-0.0767,0.0337,0.09
17.016181,0.0304,-0.0877,-0.0170,0.09
17.018844,0.0835,-0.0631,-0.0845,0.13
17.032861,0.1700,-0.0462,-0.1162,0.21
17.049499,0.2218,0.0179,-0.1172,0.25
17.051078,0.2038,0.0273,-0.0601,0.21
17.066032,0.1331,-0.0156,-0.0006,0.13
17.075488,0.0047,-0.0417,0.0636,0.08
17.084464,-0.0008,-0.0607,0.0323,0.07
17.091058,0.0104,-0.0204,-0.0159,0.03
17.100467,0.0746,-0.0067,-0.0232,0.08
17.116265,0.2055,0.0487,-0.1050,0.24
17.123166,0.2337,0.0524,-0.1100,0.26
17.132832,0.1921,0.0519,-0.0504,0.21
17.139244,0.1600,0.0345,-0.0029,0.16
17.155958,0.0876,0.0269,0.0257,0.10
17.166979,0.0404,0.0567,0.0306,0.08
17.171397,-0.0109,0.0846,0.0620,0.11
17.184040,-0.0471,0.0648,0.0722,0.11
17.209797,-0.1475,0.0593,0.0018,0.16
17.224224,-0.1711,0.0229,-0.0447,0.18
17.238411,-0.1956,-0.0554,-0.0434,0.21
17.254325,-0.2347,-0.0973,-0.1044,0.27
17.254820,-0.2009,-0.1012,-0.1180,0.25
17.262273,-0.1541,-0.0862,-0.1343,0.22
17.272712,-0.0975,-0.0878,-0.1098,0.17
17.289915,-0.0342,-0.0510,-0.0712,0.09
17.290443,0.0259,-0.0574,-0.0447,0.08
17.316237,0.0629,-0.0963,0.0101,0.12
17.316731,0.0760,-0.0812,0.0050,0.11
17.332920,-0.0187,-0.0899,0.0334,0.10
17.333440,-0.0188,-0.0995,-0.0002,0.10
17.348014,-0.0375,-0.0873,0.0048,0.10
17.363373,-0.0368,-0.0864,-0.0405,0.10
17.364312,0.0107,-0.0552,-0.1196,0.13
17.379293,0.0867,-0.0032,-0.2012,0.22
17.379932,0.1459,0.0459,-0.2134,0.26
17.394682,0.2102,0.0782,-0.1610,0.28
17.410439,0.2531,0.1085,-0.0773,0.29
17.410905,0.2290,0.1149,-0.0103,0.26
17.428013,0.2094,0.1045,0.0493,0.24
17.452148,-0.0469,0.0641,0.1371,0.16
17.473573,-0.0869,0.0930,0.0150,0.13
17.474181,-0.0432,0.0803,-0.0303,0.10
17.488259,-0.0042,0.0557,-0.0278,0.06
17.503564,0.0046,0.0363,-0.0968,0.10
17.504146,0.0023,0.0008,-0.0799,0.08
17.519665,-0.0312,-0.0605,-0.0464,0.08
17.524637,-0.0843,-0.1255,-0.0871,0.17
17.534919,-0.0919,-0.1650,-0.0967,0.21
17.559297,-0.1050,-0.1312,-0.1016,0.20
17.559839,-0.0888,-0.0985,-0.0921,0.16
17.573513,-0.0674,-0.0612,-0.0514,0.10
17.573999,-0.0271,-0.0503,0.0300,0.06
17.592477,-0.0160,-0.0589,0.0274,0.07
17.592919,0.0191,-0.0894,-0.0350,0.10
17.604978,0.0399,-0.1488,-0.0831,0.18
17.622637,0.0783,-0.1946,-0.1722,0.27
17.623344,0.1599,-0.1504,-0.2111,0.30
17.641317,0.2199,-0.0540,-0.1758,0.29
17.661461,0.2888,0.1304,0.0221,0.32
17.662092,0.2539,0.2185,0.1126,0.35
17.662503,0.1970,0.2346,0.1624,0.35
17.675015,0.0844,0.2409,0.1144,0.28
17.688601,-0.0253,0.2255,0.1384,0.27
17.702118,-0.2362,0.1569,0.0695,0.29
17.702565,-0.2686,0.1321,-0.0092,0.30
17.716997,-0.2098,0.0953,-0.0688,0.24
17.731653,-0.0015,0.0130,-0.1153,0.12
17.733373,0.0918,-0.0107,-0.1146,0.15
17.748540,0.1704,-0.0243,-0.0685,0.19
17.757410,0.1962,-0.1100,-0.0079,0.23
17.765496,0.1484,-0.1443,0.0496,0.21
17.774613,0.0333,-0.2022,0.1096,0.23
17.782199,-0.1031,-0.2408,0.0259,0.26
17.798117,-0.3016,-0.2723,-0.1334,0.43
17.805481,-0.3052,-0.2472,-0.1417,0.42
17.814895,-0.2051,-0.1977,-0.1929,0.34
17.822881,-0.1106,-0.1294,-0.1868,0.25
17.837764,0.0639,-0.0752,-0.0759,0.12
17.848407,0.1245,-0.0750,0.0057,0.15
17.860840,0.1151,-0.0179,0.0033,0.12
17.869870,0.0837,0.0102,-0.0303,0.09
17.894656,0.0407,0.0959,-0.0113,0.10
17.917921,-0.0601,0.2523,0.0896,0.27
17.918375,-0.1019,0.2271,0.1713,0.30
17.931860,-0.1513,0.1735,0.1481,0.27
17.945683,-0.1350,0.1451,0.0623,0.21
17.946159,-0.1044,0.1282,0.0148,0.17
17.959766,-0.0595,0.1233,-0.0662,0.15
17.976908,0.0954,0.1141,-0.1354,0.20
17.977449,0.1189,0.0958,-0.1668,0.23
17.991464,0.0961,0.0756,-0.1241,0.17
18.005547,0.0512,-0.0217,-0.0583,0.08
18.006491,0.0485,-0.0587,-0.0805,0.11
18.019593,0.0529,-0.1149,-0.0837,0.15
18.035976,0.1120,-0.1438,-0.0061,0.18
18.038971,0.1473,-0.1524,-0.0476,0.22
18.051282,0.1922,-0.1398,-0.0676,0.25
18.065414,0.1932,-0.1185,0.0289,0.23
18.070604,0.1708,-0.0808,0.0400,0.19
18.081781,0.1458,-0.0769,0.0056,0.16
18.086698,0.1025,-0.0734,-0.0358,0.13
18.100363,0.0865,-0.0822,-0.0530,0.13
18.118319,0.0384,-0.0571,-0.1518,0.17
18.118842,0.0284,-0.0118,-0.1567,0.16
18.134019,0.0727,0.0135,-0.1564,0.17
18.135266,0.1274,0.0243,-0.1655,0.21
18.149092,0.1105,0.0611,-0.1530,0.20
18.169125,0.1039,0.0722,-0.0415,0.13
18.169564,0.0856,0.0660,0.0240,0.11
18.177309,0.0631,0.0811,0.0154,0.10
18.192244,0.0743,0.0983,-0.0458,0.13
18.214371,0.0363,0.1004,-0.0887,0.14
18.214928,0.0018,0.0977,-0.0416,0.11
18.215430,-0.0085,0.0687,-0.0303,0.08
18.250306,-0.0478,0.0755,-0.0071,0.09
18.276424,-0.0930,0.0325,0.0108,0.10
18.282916,-0.0850,-0.0036,0.0171,0.09
18.283588,-0.0506,-0.0110,-0.0054,0.05
18.297159,0.0086,-0.0045,-0.0909,0.09
18.314326,0.0396,0.0034,-0.0174,0.04
18.314806,0.0186,-0.0123,-0.0678,0.07
18.330205,-0.1072,-0.0156,-0.1444,0.18
18.330628,-0.1722,-0.0379,-0.2398,0.30
18.344217,-0.2108,-0.0645,-0.2489,0.33
18.358245,-0.1962,-0.2043,0.0676,0.29
18.372249,-0.2310,-0.2622,0.2300,0.42
18.372696,-0.2610,-0.2942,0.2407,0.46
18.386176,-0.2435,-0.2549,0.1317,0.38
18.400298,-0.1501,-0.0707,-0.0928,0.19
18.400779,-0.0795,-0.0050,-0.1581,0.18
18.415185,0.0046,0.0485,-0.1805,0.19
18.431338,0.0930,0.0433,-0.0756,0.13
18.432239,0.0617,0.0085,-0.0702,0.09
18.440287,0.0275,-0.0288,-0.1104,0.12
18.456257,-0.0582,-0.0977,-0.0546,0.13
18.464608,-0.1098,-0.0884,0.0199,0.14
18.472186,-0.1529,-0.0530,0.0774,0.18
18.481233,-0.1349,-0.0367,0.1034,0.17
18.497837,-0.0593,0.1026,-0.0303,0.12
18.504311,0.0484,0.1796,-0.0966,0.21
18.515344,0.1563,0.2398,-0.0550,0.29
18.520287,0.2721,0.2357,-0.0420,0.36
18.531270,0.3567,0.1957,0.0357,0.41
18.548889,0.3817,0.1016,0.0824,0.40
18.552277,0.3128,0.0693,0.1425,0.35
18.565923,0.1844,0.0161,0.1429,0.23
18.593019,-0.0068,-0.0105,-0.0131,0.02
18.607212,-0.1777,0.0428,0.0582,0.19
18.621683,-0.1568,0.0383,0.0239,0.16
18.636072,-0.1239,0.0423,-0.0216,0.13
18.636520,-0.1420,0.0411,-0.1600,0.22
18.650329,-0.2446,0.0401,-0.1742,0.30
18.657178,-0.4642,0.0704,-0.1074,0.48
18.665396,-0.6078,0.0967,-0.0937,0.62
18.673057,-0.8099,0.1201,-0.0555,0.82
18.689079,-0.7701,-0.0060,-0.1810,0.79
18.697981,-0.7890,-0.0802,-0.1745,0.81
18.704915,-0.6539,-0.1850,-0.1127,0.69
18.714963,-0.4648,-0.3269,-0.0608,0.57
18.731102,-0.0041,-0.4207,-0.1778,0.46
18.737211,0.2635,-0.3696,-0.2172,0.50
18.748008,0.4692,-0.2689,-0.1790,0.57
18.753104,0.5650,-0.1547,0.0445,0.59
18.764657,0.6084,-0.0442,0.2027,0.64
18.781080,0.6785,0.0713,0.2226,0.72
18.785303,0.6604,0.0805,0.1924,0.69
18.797701,0.6112,-0.0440,0.1432,0.63
18.814842,0.4174,-0.2006,0.0713,0.47
