time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.706963,-1.0347,2.3835,-0.1960,2.61
11.724881,-1.0063,2.0488,-0.4307,2.32
11.725326,-1.0367,1.7262,-0.5397,2.08
11.739277,-1.0775,1.3293,-0.4546,1.77
11.752875,-0.8818,0.6570,-0.1621,1.11
11.753262,-0.9148,0.5587,0.0942,1.08
11.766624,-1.0236,0.5703,0.4477,1.25
11.782711,-0.1178,0.2048,0.2807,0.37
11.785422,0.4119,-0.0190,-0.6911,0.80
11.799213,0.4747,-0.0395,-1.2763,1.36
11.801466,0.5188,-0.0625,-0.4743,0.71
11.815423,0.2376,-0.0332,1.2682,1.29
11.832414,0.7756,-0.0483,2.8955,3.00
11.833769,0.9271,-0.1957,2.9906,3.14
11.848760,0.7697,-0.6524,2.8399,3.01
11.866392,0.1100,-1.7726,2.5180,3.08
11.867109,-0.2540,-2.3475,2.2135,3.24
11.873874,-0.3961,-2.7574,1.8910,3.37
11.884545,-0.3884,-3.1028,1.4427,3.44
11.899440,0.2806,-3.4892,1.2953,3.73
11.905637,0.5083,-3.5162,1.6770,3.93
11.915937,0.5439,-3.5362,2.1817,4.19
11.922030,0.4341,-3.5131,2.7150,4.46
11.932911,0.3295,-3.6862,2.9989,4.76
11.949823,-0.2875,-4.9573,2.6775,5.64
11.954164,-0.7258,-5.4951,2.0989,5.93
11.967683,-1.2420,-5.8721,1.4289,6.17
11.985080,-1.1472,-5.3307,0.3185,5.46
11.987242,-0.3949,-4.3004,-0.0851,4.32
12.001218,0.0810,-3.3016,-0.1303,3.31
12.002419,0.7472,-2.2820,0.1776,2.41
12.017656,1.3560,-1.4209,0.5071,2.03
12.034781,3.4455,-0.1821,2.8887,4.50
12.035331,4.4562,-0.2404,4.5222,6.35
12.050406,4.9561,-0.3387,4.7894,6.90
12.050907,5.0971,-0.5980,4.0141,6.52
12.066149,4.6001,-0.8587,2.8928,5.50
12.083169,2.8512,-1.2730,0.4061,3.15
12.084143,2.4379,-1.6522,-0.2256,2.95
12.093609,2.1108,-1.8748,-0.1897,2.83
12.109868,1.7493,-1.7755,-0.1857,2.50
12.124047,0.9989,-0.7740,-0.2993,1.30
12.124587,0.7278,-0.2001,0.2425,0.79
12.138299,0.3232,0.1337,1.0774,1.13
12.152056,-0.6777,0.5061,2.8957,3.02
12.154829,-0.7993,0.4908,2.9943,3.14
12.166059,-0.5854,0.3892,2.3737,2.48
12.181987,-0.8403,0.6095,-1.3747,1.72
12.186820,-0.1348,0.8966,-3.6639,3.77
12.199056,0.4592,1.4530,-5.9386,6.13
12.202914,0.8430,2.1129,-6.8844,7.25
12.216162,0.7215,2.7273,-7.0369,7.58
12.231776,-0.1826,3.3051,-7.1194,7.85
12.234949,-0.1126,3.0325,-4.7115,5.60
12.248951,0.0039,2.2594,-0.7332,2.38
12.251134,0.4731,1.3013,1.7668,2.24
12.265813,0.8455,0.4424,2.0642,2.27
12.282117,1.2826,-0.1258,-0.7084,1.47
12.283400,1.1513,-0.0382,-2.6748,2.91
12.299131,0.5343,0.0711,-3.4424,3.48
12.315454,-1.0034,0.2349,-2.6435,2.84
12.315915,-1.6301,0.3063,-2.4212,2.93
12.323630,-2.2116,0.4059,-2.4611,3.33
12.332747,-2.3482,0.5151,-2.5165,3.48
12.348591,-1.7951,0.8873,-2.5406,3.23
12.355683,-1.0373,1.2687,-2.5404,3.02
12.370348,-0.5493,1.6795,-2.7411,3.26
12.371824,-0.3097,1.8458,-2.9687,3.51
12.383529,-0.3459,2.2334,-3.2245,3.94
12.399094,0.2600,2.4390,-3.3499,4.15
12.403689,0.7973,2.4959,-2.8598,3.88
12.417140,1.2361,2.5280,-2.5208,3.78
12.423909,1.6411,2.5704,-2.3335,3.84
12.442134,1.7918,2.5645,-2.0709,3.75
12.442624,1.7941,2.5396,-1.5504,3.47
12.456078,1.6797,2.5752,-1.0611,3.25
12.470366,1.5269,2.5745,0.1246,3.00
12.484729,0.9315,2.4579,-1.9490,3.27
12.485192,0.6431,2.5005,-3.5251,4.37
12.499281,0.7931,2.1800,-3.4574,4.16
12.515648,1.3838,0.4099,11.9147,12.00
12.516146,1.1573,-2.7540,20.0220,20.24
12.533177,-0.2707,-6.8864,11.9017,13.75
12.533650,2.2259,-11.6100,-4.9321,12.81
12.557260,2.4116,-13.3774,-7.5470,15.55
12.558072,2.0575,-12.7749,-6.1223,14.31
12.571154,1.1046,-5.4330,-3.6844,6.66
12.572403,0.3371,-2.0446,1.4835,2.55
12.590321,0.6918,0.7612,3.8828,4.02
12.604025,1.8660,3.1621,-0.8483,3.77
12.604485,1.7779,3.2619,-2.1664,4.30
12.620704,0.8640,3.1754,-2.0138,3.86
12.621286,-0.0874,2.2658,-1.8429,2.92
12.634669,-1.1013,0.8365,-2.2132,2.61
12.648885,-1.9842,-2.8055,-3.6893,5.04
12.652397,-2.1376,-3.9453,-4.0572,6.05
12.664772,-2.0158,-4.6953,-3.9420,6.45
12.681577,-1.2688,-5.6686,-3.0888,6.58
12.684602,-1.4005,-5.4574,-2.3575,6.11
12.698266,-2.6291,-4.3982,3.7851,6.37
12.715720,-1.1528,-1.8323,3.9711,4.52
12.718612,-1.1803,-0.8354,-0.0009,1.45
12.732409,-1.8611,0.2190,-1.1432,2.20
12.732931,-2.4549,1.5678,-0.8269,3.03
12.748951,-3.1436,2.7571,-0.5377,4.22
12.774443,-3.2768,2.7490,0.1539,4.28
12.794373,-1.1834,2.6755,0.5672,2.98
12.794835,-0.5677,3.0082,0.7090,3.14
12.808358,-0.3878,3.1885,0.9693,3.36
12.822501,-0.0268,3.4141,1.5740,3.76
12.836476,0.3788,3.3655,2.2839,4.08
12.837357,0.1434,3.2048,2.5022,4.07
12.850498,-0.3553,2.8145,2.5650,3.82
12.865041,-1.3788,2.3057,1.3923,3.03
12.869510,-1.5194,2.0688,0.7839,2.68
12.881282,-1.7402,2.0071,0.3171,2.68
12.885410,-2.0259,1.7713,-0.1250,2.69
12.897877,-1.9191,1.3423,-0.0561,2.34
12.914974,-1.0192,0.6414,0.6002,1.35
12.917587,-0.5793,0.4502,0.8046,1.09
12.931501,0.0093,0.1746,0.4957,0.53
12.948276,0.8949,-0.6807,-0.5258,1.24
12.949641,1.4616,-1.2773,0.5918,2.03
12.964758,1.4175,-1.4270,1.8740,2.75
12.965740,1.2699,-1.5127,2.6627,3.32
12.980670,1.4776,-1.5508,2.8409,3.56
12.990127,0.9953,-0.8038,2.6126,2.91
12.998832,0.6851,-0.4040,2.1766,2.32
13.005702,0.5965,-0.1215,1.6540,1.76
13.015609,0.0330,0.1370,0.9947,1.00
13.031042,0.0486,-0.2559,-0.3250,0.42
13.038006,0.2894,-0.6489,-0.3598,0.80
13.048233,0.7239,-1.2120,0.0751,1.41
13.070359,0.2231,-1.4842,1.1519,1.89
13.070878,0.2068,-1.5211,1.4719,2.13
13.081681,0.0482,-1.5293,1.5806,2.20
13.086137,-0.3021,-1.6311,1.6578,2.35
13.098206,-0.5877,-1.8147,1.7605,2.60
13.115933,-1.0324,-2.4584,2.7003,3.79
13.122097,-1.0849,-2.6097,3.1913,4.26
13.140736,-1.1244,-2.9236,3.6308,4.80
13.141266,-1.2247,-3.5526,3.5569,5.17
13.155432,-1.5996,-4.4988,2.8367,5.55
13.155923,-2.0450,-5.2858,1.8073,5.95
13.169786,-2.2557,-5.7075,0.9862,6.22
13.184227,-0.9554,-5.8265,-0.7491,5.95
13.184722,0.3470,-5.2850,-1.0224,5.39
13.198953,1.3779,-4.4972,-0.7650,4.77
13.214518,3.3392,-2.7723,-0.6232,4.38
13.214951,4.5685,-1.8687,-0.2163,4.94
13.231527,5.8480,-1.1234,1.9934,6.28
13.238806,6.8579,-0.4543,4.3879,8.15
13.248463,6.1556,-0.5136,3.6549,7.18
13.254694,4.9118,-0.7151,2.7179,5.66
13.270768,2.7347,-1.2159,0.9575,3.14
13.281129,1.9023,-1.1911,0.3464,2.27
13.287162,1.3227,-1.1532,-0.0722,1.76
13.297262,1.1447,-1.1094,-0.3076,1.62
13.313785,0.7346,-0.7715,-0.5076,1.18
13.319028,0.6884,-0.4266,-0.5334,0.97
13.330319,0.3909,-0.0967,-0.6825,0.79
13.335706,0.1196,0.2714,-0.8609,0.91
13.347691,0.2962,0.4148,-1.0080,1.13
13.364226,0.6499,0.3080,-0.6502,0.97
13.367141,0.5734,0.4714,-0.7444,1.05
13.380659,0.4475,0.6910,-1.0142,1.31
13.400877,0.1070,1.3260,-1.6908,2.15
13.401421,-0.6441,1.6668,-2.0112,2.69
13.418801,-0.8214,1.8696,-1.3463,2.45
13.419475,-0.0777,1.7322,-0.6238,1.84
13.440178,0.4435,1.3383,-0.2375,1.43
13.440753,0.5927,1.0283,-0.3029,1.22
13.468549,0.2318,0.7666,-1.4435,1.65
13.486123,0.2910,0.9782,-3.3825,3.53
13.487173,0.4838,1.0179,-2.9362,3.15
13.502695,0.7141,1.0500,-2.2603,2.59
13.524835,0.7092,1.1871,-1.3571,1.94
13.525299,0.4572,1.3635,-1.5292,2.10
13.545642,0.3793,1.4562,-2.0578,2.55
13.546204,0.3665,1.4306,-2.5538,2.95
13.567254,0.0364,1.2312,-2.7955,3.05
13.588513,-0.0730,1.0316,-2.4346,2.65
13.589011,-0.0719,1.0396,-2.4423,2.66
13.602783,-0.2748,1.0323,-2.5028,2.72
13.617485,-0.7029,1.0910,-2.7880,3.08
13.618023,-0.9354,1.2007,-2.8226,3.21
13.631976,-0.9545,1.3314,-2.7339,3.19
13.647764,-0.5775,1.8287,-2.6169,3.24
13.648236,-0.3283,2.1281,-2.5441,3.33
13.663879,0.0247,2.4354,-2.2799,3.34
13.672380,0.4893,2.7369,-1.5775,3.20
13.681687,0.4854,2.8354,-0.9405,3.03
13.688337,0.4374,2.8120,-0.1393,2.85
13.704244,0.1057,2.6893,0.4600,2.73
13.713460,-0.1929,2.3401,-0.5188,2.40
13.720432,-0.4485,1.7432,-0.1811,1.81
13.730702,-0.5995,0.9890,2.1713,2.46
13.747276,0.5085,-2.7298,12.6455,12.95
13.752349,1.3697,-5.9994,5.2136,8.07
13.763727,2.9674,-8.3911,-4.3247,9.90
13.768466,2.4845,-9.0139,-2.4298,9.66
13.780568,2.3281,-8.3991,-3.1010,9.25
13.797191,1.7496,-3.3784,-2.4312,4.52
13.806641,2.0366,-1.2064,-1.6492,2.88
13.817581,2.3704,0.4772,0.0059,2.42
13.818255,2.6339,1.8723,1.8360,3.72
13.833574,2.5773,2.2840,0.6588,3.51
13.848845,1.0857,1.8749,-1.8737,2.86
13.849471,0.2588,1.0547,-2.2277,2.48
13.866554,-0.2780,-0.4441,-3.0131,3.06
13.892206,-0.7719,-2.8891,-4.1218,5.09
13.906319,-0.4183,-4.1392,-3.2624,5.29
13.920766,-1.0958,-3.6902,0.0650,3.85
13.935629,-1.9472,-1.9303,5.6033,6.24
13.937122,-0.7209,-1.6416,1.4142,2.28
13.950199,-0.8004,-0.8429,-0.3108,1.20
13.953344,-1.5068,0.2709,-0.4090,1.58
13.964907,-2.1287,1.3157,0.0261,2.50
13.980138,-2.9903,2.2980,-1.0007,3.90
13.985184,-3.2012,2.0790,-1.2912,4.03
13.996966,-3.0191,1.7629,-1.2667,3.72
14.013541,-2.0530,1.8056,-0.7850,2.84
14.017453,-1.2171,1.9350,-0.1066,2.29
14.030442,-0.9614,1.9903,0.5093,2.27
14.033621,-0.8683,2.0655,1.1658,2.53
14.047940,-0.9145,2.2850,1.7006,2.99
14.063374,-0.9005,2.7854,3.0057,4.20
14.070795,-0.8474,2.7463,3.0736,4.21
14.079593,-0.8590,2.4839,2.8369,3.87
14.096918,-1.4119,2.4619,1.4229,3.17
14.097889,-1.5688,2.3119,0.5881,2.86
14.113613,-1.6814,2.0853,0.0384,2.68
14.114201,-1.5742,1.6772,-0.4347,2.34
14.129409,-1.2508,1.2627,-0.7742,1.94
14.137820,-0.4562,0.4883,-0.9610,1.17
14.147043,-0.0954,0.1161,-0.8064,0.82
14.153725,0.1726,-0.0671,-0.4085,0.45
14.170323,0.4019,-0.1166,0.0453,0.42
14.180724,1.4878,-0.1799,1.3507,2.02
14.186101,1.8525,-0.3902,1.7502,2.58
14.196682,2.0392,-0.8505,1.9472,2.95
14.202577,1.9067,-0.9380,2.0294,2.94
14.215092,2.0644,-1.0499,2.2969,3.26
14.239685,1.4606,-0.3694,3.2337,3.57
14.240212,0.9953,0.0712,2.8954,3.06
14.254466,0.4283,0.4926,2.4510,2.54
14.255184,-0.1595,0.8133,1.7833,1.97
14.269198,-0.6513,1.0381,1.1089,1.65
14.283889,-1.0272,1.1933,-0.7150,1.73
14.284395,-0.7124,1.2695,-1.1988,1.89
14.298979,-0.2455,1.1969,-1.2873,1.77
14.313840,-0.1429,0.8159,-0.2616,0.87
14.314437,-0.1269,0.2942,0.6182,0.70
14.330609,0.0694,-0.2013,1.3140,1.33
14.347928,1.0646,-0.9220,2.2648,2.67
14.348453,1.3877,-1.0534,2.5753,3.11
14.363458,0.9768,-1.0962,2.7644,3.13
14.363965,0.2539,-1.2516,2.8435,3.12
14.379971,-0.8235,-1.4082,2.5542,3.03
14.386742,-1.2287,-1.3902,2.3665,3.01
14.396490,-1.6419,-1.3910,2.2324,3.10
14.403180,-1.9673,-1.5759,2.0822,3.27
14.413256,-2.1310,-1.8804,2.1054,3.54
14.425389,-2.1106,-2.1754,2.2608,3.78
14.436732,-1.9710,-2.6644,2.5139,4.16
14.446827,-1.4459,-3.6121,2.9894,4.91
14.456174,-1.0928,-4.1283,3.2700,5.38
14.476362,-0.7362,-4.5608,3.5043,5.80
14.476835,-0.4933,-4.9594,3.7435,6.23
14.497252,-0.8160,-5.4070,3.4088,6.44
14.497872,-1.0172,-5.5628,2.7284,6.28
14.523914,-0.8274,-5.7377,1.4768,5.98
14.552344,0.3924,-4.6168,0.8138,4.70
14.552864,0.8259,-3.8185,0.8296,3.99
14.582988,1.5389,-2.1657,2.2123,3.46
14.605716,1.1078,-1.8683,3.2235,3.89
14.606231,0.4757,-1.9802,1.2311,2.38
14.627529,0.1588,-2.6565,-1.3277,2.97
14.627971,0.0153,-3.0325,-1.3082,3.30
14.641983,-0.7660,-3.7884,1.6044,4.18
14.656457,-1.7315,-3.9749,4.5772,6.30
14.656898,-3.1250,-4.1377,7.5934,9.19
14.670857,-4.5104,-4.0862,8.7327,10.64
14.671331,-5.0158,-3.7704,6.3762,8.95
14.685479,-4.7134,-3.4359,3.4367,6.77
14.699815,-4.0313,-1.6185,-2.4119,4.97
14.714235,-3.5404,0.8338,-8.1985,8.97
14.715860,-3.0750,1.5214,-9.3668,9.98
14.730204,-3.4355,1.7504,-9.7157,10.45
14.731987,-2.9621,1.6943,-9.1112,9.73
14.746192,-3.3284,1.5482,-8.4912,9.25
14.762240,-2.6871,0.4654,-1.1517,2.96
14.764066,-3.1588,-0.1222,2.9404,4.32
14.779348,-1.9795,-0.4690,3.8296,4.34
14.795664,-0.0116,-0.7506,0.5225,0.91
14.796151,0.8711,-0.6369,-1.0499,1.51
14.804422,0.5543,-0.6867,-2.3926,2.55
14.813587,-0.0863,-0.9549,-2.8771,3.03
14.829837,-2.7114,-1.1730,-1.7120,3.41
14.836166,-3.4542,-1.2914,-1.1214,3.85
14.850487,-3.4082,-1.2743,-1.9524,4.13
14.852506,-3.0853,-1.1538,-3.3402,4.69
14.862718,-2.1867,-0.5832,-5.1068,5.59
14.879596,-0.7982,1.0945,-6.7702,6.90
14.884876,-0.4852,1.9881,-6.7367,7.04
14.902911,-0.3362,2.4592,-6.4591,6.92
14.903442,0.1197,2.8852,-5.9681,6.63
14.920287,0.6471,3.0988,-5.4294,6.28
14.920825,0.7532,3.1653,-5.3358,6.25
14.934736,0.9803,3.0404,-5.2768,6.17
14.948846,1.2955,2.7654,-4.6359,5.55
14.963207,2.1438,2.7281,-5.2676,6.31
14.964677,2.3849,2.8509,-5.4697,6.61
14.978818,2.6344,2.8317,-5.6841,6.88
14.995388,2.5165,2.9428,-6.2880,7.38
14.996715,1.7806,2.8974,-6.2404,7.11
15.012079,1.0511,2.5378,-5.1276,5.82
15.012999,0.6950,1.9326,-3.8029,4.32
15.029171,0.4084,1.2032,-2.1662,2.51
15.037034,-0.1401,0.6733,1.4685,1.62
15.047575,-0.6313,0.9065,3.2578,3.44
15.053129,-1.1997,1.4017,4.9579,5.29
15.062238,-1.7821,1.8740,5.9470,6.48
15.079031,-3.1933,2.0130,4.7106,6.04
15.085711,-3.4014,2.0244,0.8228,4.04
15.095647,-2.4865,2.1475,-5.1999,6.15
15.101388,-0.8909,2.4202,-8.7651,9.14
15.112672,0.8968,2.1751,-7.9156,8.26
15.129260,7.1858,-1.7976,23.3822,24.53
15.133675,11.5872,-9.3086,32.2230,35.49
15.147579,11.9169,-15.2955,-5.8814,20.26
15.169840,6.8884,-11.0032,-12.5383,18.05
15.170472,3.4689,-4.2815,1.0047,5.60
15.186866,3.3902,1.2070,5.0849,6.23
15.187378,3.4629,4.3380,0.0462,5.55
15.201301,3.0823,5.7844,-4.0217,7.69
15.201754,2.2889,5.8568,-6.8166,9.27
15.215902,2.3121,4.9343,-6.9412,8.82
15.233132,2.0256,-0.9454,-5.3476,5.80
15.233622,1.0013,-4.3072,-4.9101,6.61
15.248251,0.1985,-7.2309,-3.2955,7.95
15.263073,0.0844,-8.7601,-2.3297,9.06
15.263516,0.1557,-7.8082,-2.1270,8.09
15.284507,-0.9714,-4.6374,-1.3153,4.92
15.287169,-1.6594,-3.2786,-0.7712,3.75
15.304185,-2.5252,-1.7897,-0.3940,3.12
15.304703,-3.0490,-0.7341,-0.5454,3.18
15.323498,-3.4221,0.3157,-0.1191,3.44
15.323949,-4.4884,1.2532,0.2158,4.67
15.337725,-5.3962,1.7080,0.2831,5.67
15.352122,-5.8661,1.7657,-0.3774,6.14
15.352555,-5.2115,1.5968,-0.8119,5.51
15.365771,-4.2835,1.1191,-1.2921,4.61
15.380192,-3.1887,0.0609,-1.2754,3.43
15.382417,-3.2107,-0.3295,-0.4795,3.26
15.395440,-3.2025,-0.7281,0.4314,3.31
15.412015,-2.4860,-1.1795,0.2382,2.76
15.414496,-2.4934,-1.0054,0.1350,2.69
15.428882,-2.4732,-0.7221,0.4320,2.61
15.446421,-1.7988,-0.2571,0.8698,2.01
15.446937,-1.7596,0.0344,0.5750,1.85
15.462293,-1.8597,0.4430,0.2713,1.93
15.462736,-1.8417,0.9050,-0.0097,2.05
15.477699,-2.0173,1.3799,-0.2162,2.45
15.487137,-2.1918,1.6545,-0.7335,2.84
15.495839,-2.1500,1.5347,-1.0414,2.84
15.502781,-2.0293,1.3195,-1.1493,2.68
15.511490,-1.9543,0.9997,-1.2714,2.54
15.528599,-1.5272,0.8137,-1.2041,2.11
15.535389,-1.0892,0.5454,-0.8409,1.48
15.547155,-0.8684,0.2785,-0.3914,0.99
15.551338,-0.4399,0.0073,0.4978,0.66
15.562099,-0.2538,-0.0414,1.4678,1.49
15.578072,-0.9901,0.2691,2.7205,2.91
15.583012,-0.7523,0.1366,2.9303,3.03
15.595175,-1.0297,0.1650,2.6898,2.88
15.612594,-1.5401,0.2781,1.9128,2.47
15.615452,-1.9613,0.3208,1.4178,2.44
15.628800,-2.2240,0.3913,0.9039,2.43
15.631474,-1.8869,0.5189,0.4261,2.00
15.645475,-1.7615,0.6781,0.2818,1.91
15.671151,-1.3126,0.7041,-0.1024,1.49
15.686045,-1.5520,1.3607,-0.6570,2.17
15.700200,-1.1308,1.2699,-1.4191,2.21
15.714642,0.2339,0.1812,-4.5306,4.54
15.715108,1.4047,-0.2212,-2.2137,2.63
15.729317,2.7992,-0.3437,1.3958,3.15
15.735703,3.6913,-0.4964,2.9561,4.76
15.745285,4.7311,-0.3955,3.4867,5.89
15.751563,5.2792,0.2178,2.5850,5.88
15.762506,5.3127,0.9634,1.8595,5.71
15.777724,4.2552,2.2096,0.7027,4.85
15.783797,3.2423,2.3039,0.6322,4.03
15.795092,1.3586,2.3061,0.8696,2.81
15.811321,0.1219,0.8085,0.4495,0.93
15.816031,-0.4710,0.0302,0.1607,0.50
15.827971,-1.4848,-0.6017,-1.0928,1.94
15.832139,-1.9788,-0.9128,-1.7750,2.81
15.844750,-1.8719,-1.1911,-1.9564,2.96
15.861688,-1.0211,-1.8357,-1.8199,2.78
15.864315,-0.3555,-2.1188,-0.9740,2.36
15.879343,0.2690,-2.3059,0.4451,2.36
15.894452,-0.8398,-2.2245,3.5320,4.26
15.895917,-1.7333,-2.1074,4.2637,5.06
15.911756,-3.0150,-1.9966,4.1534,5.51
15.918419,-4.1442,-1.9754,3.6272,5.85
15.928684,-4.9925,-2.0342,3.2643,6.30
15.945626,-5.8724,-2.0905,2.6315,6.77
15.946257,-5.8534,-2.3942,2.5391,6.81
15.952762,-5.4119,-2.3848,2.0127,6.25
15.967735,-4.7248,-2.1897,1.5109,5.42
15.987477,-3.2067,-2.1320,1.1717,4.03
15.988021,-2.3768,-2.0122,1.3062,3.38
16.003032,-1.9018,-2.0463,1.5451,3.19
16.003542,-1.4979,-2.1050,1.8134,3.16
16.017096,-0.8328,-2.3123,2.0446,3.20
16.031403,0.7718,-3.3774,1.9489,3.98
16.032575,1.3425,-3.6914,1.6948,4.28
16.045948,1.3935,-3.3935,1.0114,3.81
16.061023,1.3547,-2.5075,0.3217,2.87
16.064646,0.6442,-2.5479,0.7082,2.72
16.077661,0.1780,-2.4281,0.5574,2.50
16.094485,-0.5291,-2.1927,-1.2959,2.60
16.097083,-0.7602,-1.9804,-2.2117,3.06
16.111104,-0.5744,-1.4996,-3.1846,3.57
16.113163,0.4819,-0.8783,-3.5686,3.71
16.127909,1.7665,-0.4868,-3.6177,4.06
16.144604,3.1826,-0.6481,-3.7032,4.93
16.145097,3.3482,-0.7792,-3.5108,4.91
16.161718,2.4223,-0.7565,-3.0408,3.96
16.162302,0.9263,-0.7213,-2.2337,2.52
16.177651,-2.1881,-0.9362,-0.7765,2.50
16.185241,-3.7540,-1.0001,-0.6342,3.94
16.195225,-4.9629,-1.3886,-0.8557,5.22
16.201259,-6.0125,-1.7066,-1.3838,6.40
16.211220,-6.8789,-1.8533,-1.8504,7.36
16.228024,-8.5976,-1.5796,-2.5947,9.12
16.233576,-8.7492,-1.4762,-2.9404,9.35
16.244992,-9.0360,-1.2792,-1.0473,9.19
16.261997,-9.8934,-1.5960,4.5595,11.01
16.265813,-7.7709,-1.9037,2.2637,8.31
16.278602,-6.2804,-1.8418,0.0466,6.55
16.281762,-5.4336,-1.5534,-1.9816,5.99
16.304449,-5.5047,-1.2295,-3.0232,6.40
16.304967,-6.2073,-0.6349,-3.2929,7.06
16.319973,-6.2739,0.0709,-3.4479,7.16
16.336671,-4.8719,-0.1476,-2.9224,5.68
16.337244,-3.4376,-0.4385,-2.9811,4.57
16.356914,-1.0335,-0.9923,-3.3294,3.62
16.357474,-0.3678,-1.3812,-3.1468,3.46
16.371565,-0.1621,-1.9004,-3.0872,3.63
16.372087,-0.7871,-2.3143,-2.7909,3.71
16.385677,-1.3172,-2.6330,-1.8142,3.46
16.399988,-1.6347,-2.5315,-0.3753,3.04
16.402129,-2.2337,-2.2458,-0.7160,3.25
16.418672,-1.1861,-1.8915,-0.9466,2.42
16.438752,-1.8307,-0.2232,-2.2754,2.93
16.439272,-1.5628,0.0951,-3.1894,3.55
16.452751,-1.3277,0.4210,-4.2723,4.49
16.453231,-0.9832,0.6031,-5.1271,5.26
16.466906,-1.1845,0.5565,-6.2469,6.38
16.480835,-2.9301,-0.6198,-6.2432,6.92
16.482384,-3.7220,-1.2928,-4.3444,5.87
16.495350,-4.1038,-1.7297,-2.6410,5.18
16.510795,-3.2807,-2.6508,-0.7222,4.28
16.515267,-2.5510,-2.7531,-0.6188,3.80
16.527427,-1.4578,-2.6291,-0.8018,3.11
16.543944,-0.4392,-2.0139,-1.9220,2.82
16.546919,-0.1270,-1.7049,-2.5452,3.07
16.560582,0.2419,-1.2620,-3.0628,3.32
16.562781,0.7196,-0.7672,-3.3018,3.47
16.577244,1.1834,-0.3633,-3.3177,3.54
16.593620,2.4666,0.2202,-2.4218,3.46
16.594879,3.1331,0.4990,-1.8368,3.67
16.610518,3.5294,0.6941,-1.4925,3.89
16.611410,3.8537,1.0284,-1.3656,4.22
16.627213,3.5819,1.2299,-1.6784,4.14
16.634998,3.1620,1.2105,-2.2638,4.07
16.643928,2.9629,1.0364,-2.9830,4.33
16.666488,3.1021,1.0103,-3.7442,4.97
16.667932,3.0351,1.0343,-3.8710,5.03
16.677707,2.6611,0.9447,-3.7586,4.70
16.683151,2.2695,0.8402,-3.3924,4.17
16.694211,2.0234,0.7436,-3.0778,3.76
16.717307,1.7042,0.5189,-2.6228,3.17
16.717834,1.5099,0.5001,-2.5930,3.04
16.733678,1.4841,0.5383,-2.4980,2.96
16.734258,1.5653,0.6951,-2.2910,2.86
16.749507,1.5460,0.8678,-2.2594,2.87
16.763995,1.3900,1.0678,-2.5888,3.13
16.764473,1.2741,1.0212,-2.4375,2.93
16.778996,1.0129,0.9045,-1.8622,2.30
16.793783,-0.2440,0.1708,-0.5018,0.58
16.795542,-1.3618,-0.5347,-0.0865,1.47
16.810832,-2.7881,-1.5001,0.9654,3.31
16.811961,-4.5436,-3.2203,4.1448,6.94
16.827288,-4.0119,-5.9244,6.4333,9.62
16.843571,1.4465,-8.6044,-0.8175,8.76
16.844028,3.2625,-8.4056,-3.8412,9.80
16.851898,4.2939,-7.5489,-3.0098,9.19
16.861268,4.0598,-6.9209,-0.0994,8.02
16.877718,1.7194,-5.7470,-0.0494,6.00
16.884188,-2.0258,-2.7987,-6.7447,7.58
16.894110,-1.0051,-2.1274,-6.3977,6.82
16.910342,2.0337,-1.3080,-2.6152,3.56
16.916058,2.1159,-0.9505,-1.3915,2.70
16.927161,1.3083,-0.8251,-2.0390,2.56
16.932416,-0.2404,-0.9989,-3.1275,3.29
16.943758,-1.1669,-1.2578,-3.4780,3.88
16.960118,-0.4577,-2.0637,-3.2982,3.92
16.964128,0.0252,-2.3428,-3.0781,3.87
16.977084,0.5033,-2.5454,-2.6472,3.71
16.993613,1.4695,-2.6860,-1.7007,3.50
16.996065,1.6109,-2.5631,-1.2041,3.26
17.010314,1.5418,-2.2946,-0.9727,2.93
17.012514,1.2727,-1.8682,-1.0470,2.49
17.026652,1.2023,-1.3813,-1.2010,2.19
17.045843,0.9792,-0.4601,-1.7800,2.08
17.046450,0.6875,-0.0145,-1.6851,1.82
17.060584,0.3382,0.5000,-1.5288,1.64
17.061047,-0.0914,0.8569,-1.3791,1.63
17.078185,-0.3004,1.3252,-1.4146,1.96
17.084622,-0.4100,1.9206,-1.3217,2.37
17.097966,-0.3371,2.1743,-1.3479,2.58
17.117544,-0.2619,2.2427,-0.9642,2.46
17.118148,-0.4065,2.2107,-0.4767,2.30
17.131703,-0.5811,2.1661,0.0172,2.24
17.132638,-0.7823,2.0544,0.4013,2.23
17.145740,-0.8282,1.8514,0.6881,2.14
17.160212,-0.9351,1.4760,0.9966,2.01
17.164842,-1.2441,1.5641,0.9113,2.20
17.176803,-1.5196,1.7200,0.6442,2.38
17.192974,-1.1180,1.5729,0.4219,1.98
17.196884,-1.1912,1.6050,0.3856,2.04
17.209688,-1.3679,1.6210,0.3795,2.15
17.218378,-1.3123,1.4780,0.3467,2.01
17.236956,-1.0269,1.2554,0.4705,1.69
17.237507,-0.7917,0.8812,0.6331,1.34
17.252110,-1.2153,0.3289,0.8869,1.54
17.270335,-1.7127,0.1221,0.9303,1.95
17.270865,-2.2373,0.0800,0.3337,2.26
17.271334,-2.0841,-0.4938,-0.8774,2.31
17.296783,-1.1717,-1.0282,-1.2507,2.00
17.297339,-0.0596,-1.4453,-0.6014,1.57
