time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20.045402,0.0380,-0.0293,0.0483,0.07
20.050337,0.0155,-0.0220,0.0317,0.04
20.059938,0.0070,0.0137,0.0151,0.02
20.076388,-0.0498,0.0299,-0.0135,0.06
20.082503,-0.0646,0.0204,-0.0040,0.07
20.093718,-0.0628,0.0275,-0.0089,0.07
20.110277,-0.0618,-0.0656,0.0532,0.10
20.114886,-0.0429,-0.1010,0.0675,0.13
20.126679,-0.0475,-0.1623,0.0699,0.18
20.131005,-0.0254,-0.1826,0.0461,0.19
20.143248,-0.0290,-0.1402,0.0151,0.14
20.160064,-0.0350,-0.0398,-0.0035,0.05
20.163398,-0.0481,0.0349,-0.0273,0.07
20.176730,-0.0365,0.0568,-0.0298,0.07
20.192715,0.0196,0.0298,-0.0758,0.08
20.195350,0.0383,0.0384,-0.0618,0.08
20.209935,0.0360,0.0088,-0.0693,0.08
20.211340,0.0755,0.0368,-0.0527,0.10
20.227587,0.0877,0.0648,-0.0144,0.11
20.235507,0.0974,0.1045,0.0817,0.16
20.243986,0.0929,0.0994,0.0674,0.15
20.251479,0.0706,0.0846,0.0649,0.13
20.260348,0.0528,0.0194,0.0384,0.07
20.276318,0.0203,-0.0753,0.0191,0.08
20.283422,0.0083,-0.1299,0.0287,0.13
20.292970,-0.0077,-0.1196,0.0527,0.13
20.299710,-0.0300,-0.1497,0.0577,0.16
20.309817,-0.0323,-0.1582,0.0772,0.18
20.327024,-0.0369,-0.1182,0.0085,0.12
20.331972,-0.0324,-0.0966,-0.0056,0.10
20.343352,-0.0337,-0.0489,-0.0557,0.08
20.360678,-0.0625,0.0150,-0.1012,0.12
20.364073,-0.0389,0.0073,-0.1228,0.13
20.377213,-0.0508,-0.0003,-0.0988,0.11
20.380387,-0.0599,-0.0196,-0.0557,0.08
20.408265,-0.0714,-0.0167,-0.0077,0.07
20.408735,-0.0827,-0.0304,0.0427,0.10
20.422470,-0.0507,0.0235,0.0903,0.11
20.423039,-0.0284,0.0308,0.0781,0.09
20.437215,-0.0182,0.0618,0.0851,0.11
20.451881,0.0309,0.0584,0.0538,0.09
20.452750,0.0627,0.0435,0.0539,0.09
20.466343,0.0491,-0.0120,0.0444,0.07
20.480694,-0.0170,-0.0556,-0.0129,0.06
20.484235,-0.0500,-0.0678,-0.0416,0.09
20.495026,-0.0400,-0.0632,-0.0415,0.09
20.500411,-0.0491,-0.0637,-0.0630,0.10
20.516584,-0.0031,-0.0260,-0.0821,0.09
20.525882,0.0277,-0.0021,-0.0749,0.08
20.532398,0.0437,0.0099,-0.0487,0.07
20.542585,0.0621,0.0075,-0.0177,0.07
20.558950,-0.0067,-0.0307,0.0156,0.04
20.564557,-0.0363,-0.0591,0.0226,0.07
20.575846,-0.0680,-0.0609,0.0513,0.10
20.580693,-0.0944,-0.0628,0.0800,0.14
20.592476,-0.0823,-0.0506,0.0728,0.12
20.609113,-0.0493,0.0453,0.0440,0.08
20.612751,-0.0356,0.1095,0.0056,0.12
20.625962,0.0285,0.0922,0.0103,0.10
20.643020,0.0883,0.0360,-0.0136,0.10
20.644987,0.1152,0.0023,-0.0255,0.12
20.659648,0.0875,-0.0359,-0.0038,0.09
20.661121,0.0552,-0.0498,0.0083,0.07
20.676048,0.0109,-0.0657,0.0300,0.07
20.698898,-0.0388,-0.1026,0.0134,0.11
20.699390,-0.0390,-0.1140,-0.0202,0.12
20.701444,-0.0318,-0.1066,-0.0848,0.14
20.709787,-0.0236,-0.0826,-0.1038,0.13
20.726151,-0.0088,-0.0317,-0.0723,0.08
20.739608,-0.0313,0.0333,-0.0122,0.05
20.755889,-0.0477,0.0309,0.0477,0.07
20.756393,-0.0485,0.0475,0.0787,0.10
20.770115,-0.0716,-0.0078,0.0856,0.11
20.770583,-0.0755,-0.0130,0.0591,0.10
20.784834,-0.0948,-0.0589,0.0279,0.12
20.799318,-0.0511,-0.0945,0.0068,0.11
20.799750,-0.0322,-0.0458,0.0191,0.06
20.813743,0.0101,-0.0546,0.0361,0.07
20.828141,-0.0021,0.0085,0.0145,0.02
20.829605,-0.0113,0.0230,-0.0049,0.03
20.842913,-0.0133,0.0300,-0.0364,0.05
20.859319,-0.0169,0.0176,-0.0078,0.03
20.862205,0.0101,-0.0090,0.0234,0.03
20.875701,0.0139,-0.0401,0.0404,0.06
20.891935,0.0836,-0.0865,0.0240,0.12
20.893833,0.0792,-0.0678,-0.0142,0.11
20.909527,0.0551,-0.0301,-0.0454,0.08
20.910166,0.0142,0.0028,-0.0382,0.04
20.926254,0.0033,0.0339,-0.0169,0.04
20.934235,0.0169,-0.0180,0.0381,0.05
20.942780,-0.0073,-0.0459,0.0548,0.07
20.949913,-0.0258,-0.0881,0.0764,0.12
20.966425,-0.0106,-0.0465,0.0530,0.07
20.975543,-0.0255,-0.0153,0.0436,0.05
20.982361,-0.0240,0.0319,0.0175,0.04
20.992095,-0.0208,0.0525,-0.0063,0.06
21.008936,0.0039,0.0380,-0.0568,0.07
21.014304,0.0025,0.0082,-0.0833,0.08
21.025396,-0.0032,-0.0142,-0.0715,0.07
21.030308,-0.0537,-0.0360,-0.0236,0.07
21.043069,-0.0596,-0.0740,0.0388,0.10
21.059815,-0.0725,-0.0625,0.0777,0.12
21.062537,-0.0680,-0.0783,0.0804,0.13
21.076813,-0.0711,-0.0610,0.0662,0.11
21.098592,-0.0497,-0.0582,-0.0172,0.08
21.099488,0.0029,-0.0844,-0.0723,0.11
21.117349,0.0143,-0.0864,-0.0820,0.12
21.118010,0.0281,-0.0691,-0.0629,0.10
21.135427,0.0423,-0.0587,0.0113,0.07
21.135843,0.0356,-0.0484,0.0904,0.11
21.149693,0.0273,-0.0267,0.0734,0.08
21.151084,0.0260,-0.0081,0.0325,0.04
21.164481,-0.0112,-0.0067,-0.0059,0.01
21.178364,-0.0426,0.0129,-0.1233,0.13
21.183303,-0.0202,-0.0089,-0.1184,0.12
21.192490,-0.0021,0.0320,-0.0751,0.08
21.208677,-0.0027,0.0721,0.0305,0.08
21.215081,-0.0028,0.0921,0.0712,0.12
21.225239,0.0323,0.0734,0.0926,0.12
21.231191,0.0073,0.0686,0.0853,0.11
21.241616,-0.0083,0.0514,0.0803,0.10
21.258313,0.0007,0.0022,0.0587,0.06
21.263697,-0.0056,0.0015,0.0349,0.04
21.275539,-0.0232,-0.0686,0.0207,0.08
21.291995,-0.0152,-0.1317,-0.0434,0.14
21.295389,-0.0499,-0.1507,-0.0648,0.17
21.308418,-0.0706,-0.1499,-0.0647,0.18
21.311597,-0.0940,-0.1151,-0.0454,0.16
21.325508,-0.0862,-0.1064,-0.0478,0.15
21.341677,-0.0564,0.0224,-0.0333,0.07
21.343761,-0.0349,0.0563,0.0027,0.07
21.358967,-0.0161,0.0823,0.0122,0.08
21.359768,0.0137,0.0961,0.0383,0.10
21.375996,0.0862,0.0420,0.0377,0.10
21.383988,0.1128,-0.0116,0.0303,0.12
21.392217,0.0921,-0.0481,-0.0011,0.10
21.399763,0.0938,-0.0508,-0.0132,0.11
21.415865,0.0438,-0.0306,0.0231,0.06
21.424936,0.0250,0.0181,0.0618,0.07
21.432007,-0.0346,0.0595,0.0766,0.10
21.447246,-0.0570,0.1050,0.0577,0.13
21.460167,-0.0860,0.0605,-0.0405,0.11
21.464131,-0.1136,0.0354,-0.0599,0.13
21.475644,-0.1268,-0.0278,-0.0816,0.15
21.479944,-0.0913,-0.0884,-0.0864,0.15
21.492885,-0.0737,-0.1722,-0.0720,0.20
21.520920,-0.0403,-0.1921,-0.0378,0.20
21.536534,-0.0190,0.0202,0.0727,0.08
21.551273,0.0055,0.0873,0.1746,0.20
21.565592,0.0110,0.0496,0.2028,0.21
21.566071,0.0220,-0.0483,0.1760,0.18
21.579743,0.0181,-0.1082,0.1015,0.15
21.593815,0.0225,-0.1406,-0.0798,0.16
21.594260,0.0297,-0.0504,-0.1270,0.14
21.608748,0.0336,0.0945,-0.1257,0.16
21.616550,0.0977,0.1443,-0.1159,0.21
21.624934,0.1328,0.1558,-0.1495,0.25
21.632510,0.1173,0.1265,-0.1285,0.22
21.641189,0.1055,0.0591,-0.1219,0.17
21.658239,0.0800,-0.0651,-0.0702,0.12
21.665012,0.0729,-0.0690,0.0160,0.10
21.675127,0.0416,-0.0655,0.0905,0.12
21.680825,-0.0056,-0.0279,0.1700,0.17
21.691258,-0.0120,-0.0571,0.2040,0.21
21.708115,-0.0629,-0.0980,0.1327,0.18
21.713052,-0.0596,-0.1436,0.0323,0.16
21.724409,-0.0684,-0.1607,-0.0418,0.18
21.741165,-0.1173,-0.0677,-0.0843,0.16
21.745225,-0.1453,-0.0338,-0.0480,0.16
21.757548,-0.1280,-0.0331,-0.0092,0.13
21.761142,-0.1161,-0.0706,0.0342,0.14
21.774458,-0.1346,-0.1438,0.0367,0.20
21.791004,-0.1114,-0.2941,-0.0281,0.32
21.793334,-0.1044,-0.3129,-0.0496,0.33
21.807979,-0.1442,-0.3710,-0.0208,0.40
21.824692,-0.1189,-0.4302,0.0304,0.45
21.825548,-0.1218,-0.3614,-0.0193,0.38
21.836742,-0.1305,-0.2570,-0.0643,0.30
21.851354,-0.1458,-0.0416,-0.0736,0.17
21.851798,-0.1623,0.1906,-0.0428,0.25
21.865921,-0.2090,0.6520,0.0174,0.68
21.875839,-0.1704,0.7701,0.0352,0.79
21.884720,-0.0810,0.7984,0.0411,0.80
21.902007,0.0211,0.7345,-0.0199,0.74
21.902505,0.1731,0.6511,-0.0495,0.68
21.916358,0.3406,0.5146,-0.0573,0.62
21.930366,0.5480,0.2691,0.0853,0.62
21.930896,0.5657,0.1446,0.1423,0.60
21.944559,0.5207,0.0436,0.2112,0.56
21.958434,0.3612,-0.0991,0.1790,0.42
21.961644,0.2744,-0.1863,0.0900,0.34
21.974089,0.1846,-0.2605,-0.0011,0.32
21.991134,0.0755,-0.4047,-0.1874,0.45
21.994018,0.0722,-0.4345,-0.2826,0.52
22.007949,0.0501,-0.4702,-0.3060,0.56
22.024204,0.0149,-0.5238,-0.3050,0.61
22.026224,-0.0197,-0.5130,-0.2686,0.58
22.041590,-0.0975,-0.4527,-0.1820,0.50
22.042745,-0.1802,-0.3866,-0.0570,0.43
22.058432,-0.3044,-0.1408,0.1570,0.37
22.066364,-0.4047,-0.0558,0.2148,0.46
22.074858,-0.4482,0.0249,0.2606,0.52
22.082419,-0.4757,0.0846,0.2775,0.56
22.090900,-0.4627,0.0923,0.2633,0.54
22.107817,-0.3792,0.1185,0.1323,0.42
22.114777,-0.3239,0.1037,0.0732,0.35
22.124021,-0.2774,0.1124,0.0453,0.30
22.140517,-0.1655,0.1500,0.0087,0.22
22.147156,-0.1355,0.1862,0.0164,0.23
22.157214,-0.0767,0.2290,0.0214,0.24
22.162723,-0.0248,0.2071,-0.0027,0.21
22.173980,0.0346,0.2116,-0.0198,0.22
22.190511,0.1488,0.0922,-0.0210,0.18
22.194870,0.2238,0.0519,-0.0431,0.23
22.207836,0.2655,-0.0191,-0.1059,0.29
22.210909,0.2458,-0.0397,-0.1040,0.27
22.230959,0.2678,-0.0550,-0.0995,0.29
22.231423,0.2548,-0.0987,-0.0781,0.28
22.241556,0.2421,-0.0963,-0.0303,0.26
22.258446,0.1966,-0.0912,0.0340,0.22
22.286014,0.1305,-0.0622,0.0379,0.15
22.300587,0.0640,-0.0306,0.0058,0.07
22.315174,0.0950,-0.0823,-0.0059,0.13
22.329382,0.0388,-0.1119,0.0138,0.12
22.331361,0.0211,-0.1181,0.0188,0.12
22.343816,0.0222,-0.0979,-0.0193,0.10
22.347558,-0.0198,-0.0519,-0.0455,0.07
22.358312,-0.0854,-0.0229,-0.0022,0.09
22.373841,-0.1519,0.0274,0.0198,0.16
22.379556,-0.1794,0.0680,0.0367,0.20
22.390438,-0.2092,0.0438,0.0225,0.21
22.407515,-0.1896,0.0070,-0.0584,0.20
22.411777,-0.1833,0.0166,-0.0702,0.20
22.423862,-0.1483,0.0314,-0.0317,0.15
22.427874,-0.1107,0.0344,-0.0123,0.12
22.440387,-0.0445,0.0494,0.0574,0.09
22.457166,0.0214,0.0506,0.0983,0.11
22.459872,0.0428,0.0366,0.1078,0.12
22.473924,0.0395,0.0340,0.1149,0.13
22.490146,0.0479,0.0039,0.0785,0.09
22.492032,0.0271,0.0100,0.0112,0.03
22.507179,0.0235,-0.0247,-0.0249,0.04
22.508243,-0.0107,-0.0307,-0.0633,0.07
22.516321,-0.0107,-0.0268,-0.0873,0.09
22.532027,0.0120,-0.0174,-0.0919,0.09
22.540460,0.0580,-0.0150,-0.0822,0.10
22.548246,0.0987,0.0257,-0.0702,0.12
22.557050,0.0909,0.0068,-0.0392,0.10
22.573460,0.1190,-0.1067,0.0393,0.16
22.585254,0.1102,-0.1442,0.0511,0.19
22.605185,0.0924,-0.1765,0.0461,0.20
22.605695,0.0628,-0.1915,0.0628,0.21
22.606167,0.0121,-0.1582,0.0627,0.17
22.620181,-0.0621,-0.1198,0.0962,0.17
22.638545,-0.0816,0.0022,0.0602,0.10
22.639161,-0.0656,0.0164,-0.0021,0.07
22.652941,-0.0451,0.0230,-0.0645,0.08
22.667229,0.0211,0.0432,-0.1101,0.12
22.681661,0.0391,0.0496,-0.1171,0.13
22.682123,0.0031,0.0538,-0.0689,0.09
22.696220,-0.0059,0.0750,-0.0469,0.09
22.696646,-0.0036,0.0676,-0.0179,0.07
22.710460,-0.0141,0.0842,-0.0057,0.09
22.724600,-0.0101,0.0604,0.0134,0.06
22.733250,-0.0201,-0.0225,0.0417,0.05
22.741501,-0.0304,-0.0411,0.0440,0.07
22.749297,-0.0229,-0.0576,0.0703,0.09
22.757353,-0.0027,-0.0382,0.0753,0.08
22.773490,0.0121,-0.0354,0.0996,0.11
22.780911,0.0205,-0.0500,0.1070,0.12
22.790519,-0.0002,-0.0529,0.0568,0.08
22.797136,-0.0116,-0.0848,0.0091,0.09
22.806938,-0.0184,-0.0617,-0.0220,0.07
22.823408,-0.0988,-0.0508,-0.0602,0.13
22.829406,-0.1149,-0.0458,-0.0768,0.15
22.840034,-0.0805,-0.0787,-0.0623,0.13
22.856595,-0.0239,-0.1035,-0.0501,0.12
22.861250,-0.0068,-0.0784,-0.0190,0.08
22.873863,0.0170,-0.0649,0.0385,0.08
22.877445,0.0139,-0.0182,0.0862,0.09
22.890062,0.0080,0.0210,0.1004,0.10
22.906581,0.0296,0.1091,0.0402,0.12
22.909765,0.0384,0.1081,0.0282,0.12
22.923517,0.0763,0.0927,-0.0078,0.12
22.943050,0.0405,0.0360,-0.0437,0.07
22.943501,0.0602,0.0213,-0.0604,0.09
22.957399,0.0252,-0.0050,-0.0722,0.08
22.957863,0.0024,-0.0116,-0.0601,0.06
22.973726,-0.0239,-0.0216,-0.0382,0.05
22.986525,-0.0153,-0.0232,0.0027,0.03
23.001824,-0.0070,-0.0105,-0.0019,0.01
23.002280,0.0082,-0.0365,0.0365,0.05
23.021629,0.0177,-0.0413,0.0102,0.05
23.022086,0.0002,-0.0439,0.0053,0.04
23.041751,0.0120,-0.0542,0.0384,0.07
23.042168,-0.0373,-0.0401,0.0574,0.08
23.056021,-0.0046,-0.0456,0.0453,0.06
23.056439,-0.0074,-0.0398,0.0117,0.04
23.070778,-0.0318,-0.0312,-0.0123,0.05
23.085162,-0.0679,-0.0301,-0.0267,0.08
23.099490,-0.0623,-0.0279,0.0094,0.07
23.099910,-0.0419,-0.0111,0.0311,0.05
23.113729,-0.0477,-0.0278,0.0121,0.06
23.128175,-0.0084,-0.0228,0.0246,0.03
23.128647,0.0117,0.0059,-0.0016,0.01
23.143250,0.0216,0.0179,-0.0135,0.03
23.157840,0.0456,0.0006,-0.0542,0.07
23.158308,0.0408,-0.0119,-0.0231,0.05
23.173310,0.0263,-0.0071,-0.0063,0.03
23.182909,0.0191,-0.0070,0.0224,0.03
23.191640,-0.0287,0.0143,0.0008,0.03
23.198545,-0.0601,0.0213,0.0271,0.07
23.207434,-0.0580,-0.0149,0.0080,0.06
23.223106,-0.0580,-0.0029,0.0199,0.06
23.230903,-0.0310,-0.0100,0.0368,0.05
23.239502,0.0033,-0.0195,0.0273,0.03
23.246776,0.0184,-0.0123,0.0059,0.02
23.256281,0.0217,-0.0079,-0.0155,0.03
23.272865,0.0277,-0.0203,-0.0585,0.07
23.279166,0.0205,-0.0131,-0.0489,0.05
23.290112,0.0039,-0.0058,-0.0441,0.04
23.307455,-0.0352,0.0018,-0.0079,0.04
23.311119,-0.0150,0.0047,0.0377,0.04
23.323375,-0.0094,-0.0113,0.0402,0.04
23.327085,-0.0183,-0.0202,0.0355,0.04
23.345943,-0.0131,-0.0270,-0.0075,0.03
23.346572,-0.0031,-0.0842,-0.0218,0.09
23.362893,0.0190,-0.0909,-0.0720,0.12
23.378004,-0.0018,-0.0797,-0.0883,0.12
23.378422,-0.0012,-0.0550,-0.0926,0.11
23.392005,0.0143,-0.0183,-0.0274,0.04
23.406221,0.0707,-0.0087,0.1670,0.18
23.407065,0.0764,0.0047,0.1884,0.20
23.423146,-0.0440,0.0001,0.1058,0.11
23.431535,-0.0587,0.0132,0.0168,0.06
23.439575,-0.0613,0.0452,-0.0455,0.09
23.447294,-0.0479,0.0634,-0.0860,0.12
23.463514,-0.0029,0.0481,-0.0538,0.07
23.472531,-0.0053,0.0409,-0.0319,0.05
23.479418,-0.0278,0.0219,-0.0102,0.04
23.489724,-0.0535,0.0028,-0.0077,0.05
23.506174,-0.0444,-0.0474,0.0353,0.07
23.511898,0.0075,-0.0521,0.0664,0.08
23.522886,0.0354,-0.0567,0.0734,0.10
23.528054,0.0441,-0.0834,0.0852,0.13
23.539373,0.0384,-0.0529,0.0516,0.08
23.556016,-0.0073,-0.0377,-0.0394,0.06
23.559848,-0.0397,-0.0261,-0.0560,0.07
23.572537,-0.0740,-0.0072,-0.0629,0.10
23.589761,-0.0488,-0.0403,-0.0241,0.07
23.592484,-0.0365,-0.0280,-0.0145,0.05
23.606085,-0.0254,-0.0423,-0.0146,0.05
23.608029,0.0234,-0.0261,-0.0220,0.04
23.622923,0.0479,0.0039,0.0064,0.05
23.639577,0.0741,-0.0101,0.0081,0.08
23.640101,0.0699,-0.0277,0.0366,0.08
23.648700,0.0665,-0.0573,0.0221,0.09
23.656702,0.0544,-0.0481,0.0556,0.09
23.672730,-0.0202,-0.0147,0.0583,0.06
23.680164,-0.0546,-0.0145,0.0561,0.08
23.695131,-0.0606,0.0020,0.0419,0.07
23.696602,-0.0460,0.0109,0.0156,0.05
23.706758,-0.0540,0.0341,0.0155,0.07
23.722680,-0.0609,0.0375,-0.0283,0.08
23.728832,-0.0284,0.0102,-0.0380,0.05
23.747668,0.0003,-0.0218,-0.0404,0.05
23.748191,0.0082,-0.0322,-0.0642,0.07
23.762263,0.0167,-0.0423,-0.0257,0.05
23.777218,0.0001,-0.0779,0.0106,0.08
23.777641,0.0028,-0.0679,-0.0014,0.07
23.791976,-0.0052,-0.0531,0.0177,0.06
23.806855,-0.0694,-0.0240,0.0146,0.07
23.808828,-0.0856,-0.0289,-0.0168,0.09
23.822326,-0.0768,-0.0459,-0.0097,0.09
23.838576,-0.0111,-0.0341,0.0000,0.04
23.840933,-0.0004,-0.0460,0.0146,0.05
23.855661,0.0075,-0.0434,0.0314,0.05
23.856775,0.0362,-0.0286,0.0290,0.05
23.873016,0.0372,0.0057,0.0049,0.04
23.880962,0.0389,-0.0061,-0.0096,0.04
23.889283,0.0169,-0.0014,-0.0384,0.04
23.897137,0.0242,-0.0230,-0.0216,0.04
23.913150,0.0188,-0.0494,-0.0309,0.06
23.922108,0.0295,-0.0273,0.0099,0.04
23.929212,0.0297,-0.0170,0.0698,0.08
23.938869,0.0027,0.0098,0.0817,0.08
23.955187,-0.0290,-0.0095,0.0453,0.05
23.961257,-0.0331,-0.0459,0.0044,0.06
23.972314,-0.0269,-0.0774,-0.0269,0.09
23.977324,-0.0413,-0.0844,-0.0532,0.11
23.989162,-0.0299,-0.0604,-0.0745,0.10
24.006111,-0.0376,-0.0005,-0.0212,0.04
24.009373,-0.0494,0.0142,0.0124,0.05
24.021909,-0.0313,0.0267,0.0194,0.05
24.038088,0.0149,-0.0039,0.0451,0.05
24.041332,0.0159,-0.0108,0.0377,0.04
24.055380,0.0396,-0.0251,0.0377,0.06
24.057487,0.0405,-0.0253,0.0043,0.05
24.071876,0.0066,0.0056,-0.0074,0.01
24.088760,-0.0134,-0.0160,0.0052,0.02
24.089837,-0.0196,-0.0063,-0.0019,0.02
24.098036,-0.0431,0.0034,-0.0353,0.06
24.106121,-0.0838,-0.0208,-0.0425,0.10
24.122162,-0.0846,-0.0282,-0.0666,0.11
24.134012,-0.0707,-0.0473,-0.0714,0.11
24.154967,-0.0420,-0.0540,-0.0331,0.08
24.155527,-0.0270,-0.0461,-0.0402,0.07
24.155945,0.0149,-0.0716,-0.0209,0.08
24.181804,0.0406,-0.0660,-0.0062,0.08
24.182309,0.0427,-0.0461,-0.0011,0.06
24.190516,0.0262,-0.0064,-0.0363,0.05
24.205858,0.0292,0.0186,-0.0307,0.05
24.210211,0.0551,0.0146,-0.0065,0.06
24.222317,0.1036,-0.0485,0.0535,0.13
24.226279,0.1497,-0.0494,0.1035,0.19
24.238789,0.0891,-0.0413,0.1198,0.15
24.255529,-0.1027,-0.0180,-0.0178,0.11
24.258493,-0.1495,-0.0072,-0.1018,0.18
24.271963,-0.1538,-0.0465,-0.1281,0.21
24.288470,-0.1138,-0.0907,-0.0098,0.15
24.290739,-0.0484,-0.0936,0.0745,0.13
24.306037,-0.0253,-0.0655,0.1130,0.13
24.307449,-0.0170,-0.0355,0.0889,0.10
24.321977,-0.0344,0.0103,0.0884,0.10
24.330849,0.0157,0.0125,0.0275,0.03
24.339135,0.0539,0.0216,-0.0016,0.06
24.346761,0.0625,-0.0032,-0.0593,0.09
24.362857,-0.0011,-0.0366,-0.1234,0.13
24.371820,-0.0361,-0.0468,-0.1013,0.12
24.379012,-0.0473,-0.0447,-0.0673,0.09
24.388233,-0.0642,-0.0348,-0.0407,0.08
24.404858,-0.0616,-0.0288,0.0073,0.07
24.411048,-0.0585,-0.0139,-0.0289,0.07
24.422360,-0.0076,-0.0063,-0.0483,0.05
24.427412,-0.0064,-0.0058,-0.0749,0.08
24.439112,0.0222,-0.0172,-0.0844,0.09
24.458872,0.0773,-0.0289,-0.0075,0.08
24.459349,0.1480,-0.0154,0.0358,0.15
24.472694,0.1648,-0.0548,0.0837,0.19
24.489073,0.1217,-0.0542,0.0953,0.16
24.491517,0.0844,-0.0548,0.0616,0.12
24.506357,0.0160,-0.0392,0.0255,0.05
24.511669,-0.0159,-0.0331,-0.0130,0.04
24.531519,-0.0522,-0.0315,-0.0274,0.07
24.532027,-0.0952,-0.0102,-0.0369,0.10
24.546382,-0.1242,-0.0221,-0.0582,0.14
24.560293,-0.1227,-0.0243,-0.0388,0.13
24.560704,-0.1315,0.0002,-0.0363,0.14
24.574753,-0.0835,0.0303,0.0116,0.09
24.579730,-0.0146,-0.0141,0.0546,0.06
24.589984,0.0588,-0.0370,0.0952,0.12
24.596040,0.0895,-0.0655,0.0880,0.14
24.612040,0.0352,-0.0720,0.0402,0.09
24.621664,-0.0193,-0.0585,0.0259,0.07
24.627817,-0.0737,-0.0592,0.0332,0.10
24.638140,-0.0825,-0.0500,0.0357,0.10
24.654526,-0.1087,-0.0646,0.0238,0.13
24.660002,-0.1047,-0.0647,0.0380,0.13
24.671168,-0.1028,-0.0240,0.0451,0.11
24.676143,-0.0555,-0.0054,-0.0076,0.06
24.688186,-0.0444,0.0391,-0.0389,0.07
24.705731,-0.0236,0.0345,-0.0893,0.10
24.708417,0.0125,-0.0001,-0.0701,0.07
24.721225,0.0247,-0.0078,-0.0605,0.07
24.738181,-0.0396,0.0158,0.0162,0.05
24.740543,-0.0214,0.0182,0.0208,0.03
24.754905,0.0057,0.0157,0.0134,0.02
24.756502,0.0463,0.0058,0.0202,0.05
24.771355,0.0701,0.0147,-0.0113,0.07
24.780409,0.1344,-0.0320,-0.0189,0.14
24.788692,0.1322,-0.0560,-0.0332,0.15
24.796498,0.1097,-0.0512,-0.0330,0.13
24.812486,0.0129,-0.0460,0.0394,0.06
24.821294,-0.0217,-0.0529,0.0085,0.06
24.828539,-0.0331,-0.0435,0.0157,0.06
24.843128,-0.0504,-0.0460,0.0061,0.07
24.856408,-0.0168,-0.0750,0.0321,0.08
24.860763,0.0277,-0.0441,-0.0160,0.05
24.872595,0.0153,-0.0256,-0.0759,0.08
24.876854,-0.0008,-0.0096,-0.0878,0.09
24.888998,-0.0331,0.0234,-0.0493,0.06
24.914863,-0.0564,-0.0336,0.0062,0.07
24.915467,-0.0334,-0.0668,0.0184,0.08
24.931345,-0.0273,-0.0759,0.0522,0.10
24.931765,-0.0388,-0.0659,0.1001,0.13
24.945969,-0.0612,-0.0629,0.1096,0.14
24.946393,-0.0748,-0.0246,0.0902,0.12
24.960545,-0.0889,-0.0105,0.0300,0.09
24.975201,-0.0563,0.0165,-0.0519,0.08
24.989603,-0.0022,-0.0323,-0.0640,0.07
24.990048,0.0080,-0.0350,-0.0472,0.06
25.004670,-0.0103,-0.0256,-0.0399,0.05
25.013456,0.0149,-0.0019,0.0226,0.03
25.021820,-0.0044,-0.0042,0.0417,0.04
25.029294,0.0066,-0.0138,0.0392,0.04
25.037915,0.0124,-0.0187,0.0318,0.04
25.054145,0.0117,-0.0099,-0.0046,0.02
25.061412,-0.0039,-0.0320,-0.0096,0.03
25.071462,0.0094,-0.0347,0.0070,0.04
25.077644,0.0064,-0.0516,0.0022,0.05
25.087717,-0.0033,-0.0614,-0.0026,0.06
25.104485,0.0354,-0.0302,-0.0241,0.05
25.109997,0.0284,-0.0035,-0.0193,0.03
25.123332,0.0239,0.0353,0.0334,0.05
25.138214,0.0101,0.0474,0.0359,0.06
25.141790,0.0074,0.0445,0.0191,0.05
25.154159,0.0181,-0.0039,-0.0505,0.05
25.158677,0.0313,-0.0550,-0.0699,0.09
25.171486,0.0352,-0.1036,-0.0604,0.13
25.188037,0.0111,-0.1491,-0.0102,0.15
25.190077,-0.0003,-0.1361,0.0043,0.14
25.204173,-0.0233,-0.1035,0.0451,0.12
25.206079,-0.0632,-0.0638,0.0596,0.11
25.226995,-0.1037,-0.0051,0.0836,0.13
25.227466,-0.1402,0.0553,0.0499,0.16
25.238845,-0.1252,0.0581,-0.0010,0.14
25.246970,-0.1112,-0.0140,-0.0421,0.12
25.256588,-0.0680,-0.0982,-0.0663,0.14
25.275956,0.0062,-0.1320,-0.1094,0.17
25.278756,0.0284,-0.1319,-0.0755,0.15
25.294506,0.0417,-0.0930,-0.0318,0.11
25.309515,0.0597,0.0071,0.1151,0.13
25.310555,0.0600,0.0609,0.1487,0.17
25.323936,0.0611,0.0954,0.1892,0.22
25.326515,0.0732,0.0813,0.1721,0.20
25.338777,0.0699,0.0777,0.1093,0.15
25.354046,-0.0105,0.0093,-0.0711,0.07
25.358807,-0.0112,-0.0137,-0.1215,0.12
25.370778,-0.0157,-0.0552,-0.0995,0.11
25.387398,0.0274,-0.0693,-0.0143,0.08
25.390825,-0.0119,-0.0517,0.0317,0.06
25.403861,-0.0462,-0.0006,0.0511,0.07
25.407107,-0.1190,0.0287,0.0605,0.14
25.420584,-0.1337,0.0286,0.0027,0.14
25.436296,-0.1101,0.0128,-0.0819,0.14
25.439164,-0.0751,-0.0214,-0.0724,0.11
25.447613,-0.0478,-0.0459,-0.0555,0.09
25.463048,0.0184,-0.0918,-0.0071,0.09
25.471210,0.0531,-0.0942,0.0218,0.11
25.479525,0.0530,-0.0606,0.0362,0.09
25.487441,0.0619,-0.0919,0.0529,0.12
25.503830,0.0353,-0.0403,0.0237,0.06
25.511195,0.0537,-0.0459,0.0140,0.07
